t	X	z11	Z	dz11	dZ	
1.663	4.0159e-11	-0.00261577	-0.0122527	-0.0179722	-0.0176716	
1.668	4.01489e-11	-0.00270583	-0.0123412	-0.0180877	-0.0177685	
1.66889	4.01473e-11	-0.00272174	-0.0123568	-0.0181391	-0.0178166	
1.67	4.01449e-11	-0.00274181	-0.0123765	-0.0181631	-0.0178362	
1.67	4.01445e-11	-0.00274208	-0.0123768	-0.0181148	-0.0177878	
1.672	4.01404e-11	-0.0027783	-0.0124124	-0.0181562	-0.0178209	
1.673	4.01382e-11	-0.00279651	-0.0124302	-0.0181745	-0.0178352	
1.678	4.01271e-11	-0.00288757	-0.0125195	-0.0182901	-0.0179307	
1.67889	4.01252e-11	-0.00290366	-0.0125353	-0.0183425	-0.0179795	
1.68	4.01227e-11	-0.00292396	-0.0125552	-0.0183665	-0.0179987	
1.68	4.01225e-11	-0.00292423	-0.0125555	-0.0183166	-0.017949	
1.682	4.01179e-11	-0.00296086	-0.0125914	-0.0183578	-0.0179814	
1.683	4.01156e-11	-0.00297927	-0.0126094	-0.0183761	-0.0179953	
1.688	4.0104e-11	-0.00307134	-0.0126995	-0.0184917	-0.0180895	
1.68889	4.01019e-11	-0.00308759	-0.0127154	-0.0185451	-0.0181388	
1.69	4.00993e-11	-0.00310812	-0.0127355	-0.018569	-0.0181577	
1.69	4.00992e-11	-0.0031084	-0.0127357	-0.0185176	-0.0181067	
1.692	4.00948e-11	-0.00314543	-0.0127719	-0.0185587	-0.0181384	
1.693	4.00924e-11	-0.00316404	-0.0127901	-0.0185768	-0.0181519	
1.698	4.00805e-11	-0.00325711	-0.012881	-0.0186924	-0.0182446	
1.69889	4.00784e-11	-0.00327354	-0.0128971	-0.0187468	-0.0182945	
1.7	4.00757e-11	-0.00329428	-0.0129173	-0.0187707	-0.0183131	
1.7	4.00757e-11	-0.00329457	-0.0129176	-0.0187178	-0.0182608	
1.702	4.00707e-11	-0.003332	-0.0129541	-0.0187587	-0.0182918	
1.703	4.00683e-11	-0.00335081	-0.0129724	-0.0187766	-0.0183049	
1.708	4.00562e-11	-0.00344488	-0.0130641	-0.0188923	-0.0183962	
1.70889	4.0054e-11	-0.00346148	-0.0130802	-0.0189477	-0.0184465	
1.71	4.00513e-11	-0.00348244	-0.0131006	-0.0189716	-0.0184647	
1.71	4.00514e-11	-0.00348274	-0.0131009	-0.0189171	-0.0184112	
1.712	4.00464e-11	-0.00352057	-0.0131377	-0.0189579	-0.0184415	
1.713	4.0044e-11	-0.00353958	-0.0131562	-0.0189757	-0.0184542	
1.718	4.00318e-11	-0.00363464	-0.0132486	-0.0190914	-0.018544	
1.71889	4.00296e-11	-0.00365141	-0.0132649	-0.0191477	-0.0185948	
1.72	4.00269e-11	-0.0036726	-0.0132855	-0.0191715	-0.0186126	
1.72	4.0027e-11	-0.0036729	-0.0132858	-0.0191156	-0.018558	
1.722	4.00225e-11	-0.00371113	-0.0133229	-0.0191562	-0.0185875	
1.723	4.002e-11	-0.00373033	-0.0133415	-0.0191739	-0.0185999	
1.728	4.00078e-11	-0.00382638	-0.0134346	-0.0192896	-0.0186881	
1.72889	4.00056e-11	-0.00384332	-0.013451	-0.0193469	-0.0187394	
1.73	4.00028e-11	-0.00386473	-0.0134718	-0.0193707	-0.0187568	
1.73	4.00029e-11	-0.00386504	-0.013472	-0.0193132	-0.018701	
1.732	3.99979e-11	-0.00390366	-0.0135094	-0.0193537	-0.0187298	
1.733	3.99955e-11	-0.00392307	-0.0135282	-0.0193712	-0.0187417	
1.738	3.99832e-11	-0.00402009	-0.013622	-0.0194869	-0.0188283	
1.73889	3.9981e-11	-0.00403721	-0.0136386	-0.0195452	-0.01888	
1.74	3.99783e-11	-0.00405883	-0.0136594	-0.0195689	-0.0188971	
1.74	3.99784e-11	-0.00405915	-0.0136597	-0.0195099	-0.0188402	
1.742	3.99734e-11	-0.00409817	-0.0136974	-0.0195503	-0.0188682	
1.743	3.9971e-11	-0.00411777	-0.0137163	-0.0195677	-0.0188797	
1.748	3.99587e-11	-0.00421577	-0.0138108	-0.0196834	-0.0189647	
1.74889	3.99565e-11	-0.00423306	-0.0138275	-0.0197425	-0.0190168	
1.75	3.99537e-11	-0.0042549	-0.0138485	-0.0197662	-0.0190334	
1.75	3.99539e-11	-0.00425522	-0.0138488	-0.0197058	-0.0189755	
1.752	3.99491e-11	-0.00429463	-0.0138868	-0.019746	-0.0190028	
1.753	3.99466e-11	-0.00431443	-0.0139058	-0.0197632	-0.0190139	
1.758	3.99344e-11	-0.00441341	-0.014001	-0.0198789	-0.0190972	
1.75889	3.99321e-11	-0.00443086	-0.0140177	-0.019939	-0.0191496	
1.76	3.99294e-11	-0.00445292	-0.0140389	-0.0199626	-0.0191659	
1.76	3.99295e-11	-0.00445325	-0.0140392	-0.0199007	-0.019107	
1.762	3.99245e-11	-0.00449305	-0.0140774	-0.0199408	-0.0191335	
1.763	3.9922e-11	-0.00451304	-0.0140966	-0.0199579	-0.0191441	
1.768	3.99098e-11	-0.00461299	-0.0141924	-0.0200735	-0.0192258	
1.76889	3.99075e-11	-0.00463061	-0.0142093	-0.0201345	-0.0192785	
1.77	3.99048e-11	-0.00465288	-0.0142306	-0.0201581	-0.0192943	
1.77	3.99049e-11	-0.00465322	-0.0142309	-0.0200948	-0.0192345	
1.772	3.98998e-11	-0.00469341	-0.0142694	-0.0201347	-0.0192602	
1.773	3.98974e-11	-0.00471359	-0.0142887	-0.0201517	-0.0192704	
1.778	3.98851e-11	-0.00481451	-0.0143851	-0.0202672	-0.0193503	
1.77889	3.98828e-11	-0.0048323	-0.0144021	-0.0203291	-0.0194033	
1.78	3.98801e-11	-0.00485478	-0.0144236	-0.0203526	-0.0194187	
1.78	3.98802e-11	-0.00485513	-0.0144239	-0.0202879	-0.019358	
1.782	3.98753e-11	-0.0048957	-0.0144626	-0.0203277	-0.0193829	
1.783	3.98729e-11	-0.00491608	-0.014482	-0.0203445	-0.0193927	
1.788	3.98606e-11	-0.00501796	-0.014579	-0.02046	-0.0194708	
1.78889	3.98583e-11	-0.00503592	-0.0145961	-0.0205227	-0.0195241	
1.79	3.98556e-11	-0.00505861	-0.0146177	-0.0205462	-0.0195391	
1.79	3.98557e-11	-0.00505896	-0.014618	-0.0204801	-0.0194775	
1.792	3.9851e-11	-0.00509992	-0.014657	-0.0205197	-0.0195016	
1.793	3.98486e-11	-0.00512049	-0.0146765	-0.0205364	-0.0195109	
1.798	3.98363e-11	-0.00522333	-0.0147741	-0.0206518	-0.0195873	
1.79889	3.9834e-11	-0.00524145	-0.0147913	-0.0207154	-0.0196407	
1.8	3.98313e-11	-0.00526435	-0.0148131	-0.0207388	-0.0196553	
1.8	3.98314e-11	-0.00526472	-0.0148134	-0.0206714	-0.0195929	
1.802	3.98265e-11	-0.00530606	-0.0148526	-0.0207108	-0.0196162	
1.803	3.98241e-11	-0.00532682	-0.0148722	-0.0207273	-0.0196251	
1.808	3.98118e-11	-0.00543061	-0.0149704	-0.0208427	-0.0196996	
1.80889	3.98095e-11	-0.00544889	-0.0149877	-0.0209071	-0.0197532	
1.81	3.98067e-11	-0.00547201	-0.0150095	-0.0209305	-0.0197674	
1.81	3.98069e-11	-0.00547238	-0.0150099	-0.0208617	-0.0197042	
1.812	3.98018e-11	-0.0055141	-0.0150493	-0.0209009	-0.0197267	
1.813	3.97994e-11	-0.00553505	-0.015069	-0.0209173	-0.0197351	
1.818	3.9787e-11	-0.00563978	-0.0151678	-0.0210326	-0.0198078	
1.81889	3.97848e-11	-0.00565823	-0.0151851	-0.0210978	-0.0198616	
1.82	3.9782e-11	-0.00568156	-0.0152071	-0.0211211	-0.0198753	
1.82	3.97822e-11	-0.00568193	-0.0152074	-0.021051	-0.0198113	
1.822	3.97772e-11	-0.00572404	-0.0152471	-0.0210901	-0.019833	
1.823	3.97747e-11	-0.00574517	-0.0152669	-0.0211063	-0.019841	
1.828	3.97624e-11	-0.00585085	-0.0153662	-0.0212215	-0.0199119	
1.82889	3.97601e-11	-0.00586946	-0.0153836	-0.0212875	-0.0199657	
1.83	3.97574e-11	-0.005893	-0.0154057	-0.0213108	-0.019979	
1.83	3.97575e-11	-0.00589338	-0.0154061	-0.0212393	-0.0199144	
1.832	3.9753e-11	-0.00593586	-0.0154459	-0.0212782	-0.0199352	
1.833	3.97505e-11	-0.00595718	-0.0154658	-0.0212943	-0.0199428	
1.838	3.97381e-11	-0.0060638	-0.0155656	-0.0214094	-0.0200117	
1.83889	3.97359e-11	-0.00608257	-0.0155832	-0.0214762	-0.0200656	
1.84	3.97331e-11	-0.00610631	-0.0156053	-0.0214994	-0.0200785	
1.84	3.97332e-11	-0.0061067	-0.0156057	-0.0214267	-0.0200132	
1.842	3.97281e-11	-0.00614956	-0.0156457	-0.0214654	-0.0200332	
1.843	3.97256e-11	-0.00617107	-0.0156658	-0.0214814	-0.0200403	
1.848	3.97132e-11	-0.00627862	-0.015766	-0.0215963	-0.0201073	
1.84889	3.9711e-11	-0.00629755	-0.0157836	-0.0216639	-0.0201613	
1.85	3.97082e-11	-0.0063215	-0.0158059	-0.021687	-0.0201737	
1.85	3.97083e-11	-0.0063219	-0.0158063	-0.021613	-0.0201078	
1.852	3.97035e-11	-0.00636512	-0.0158465	-0.0216515	-0.020127	
1.853	3.9701e-11	-0.00638682	-0.0158666	-0.0216674	-0.0201337	
1.858	3.96886e-11	-0.0064953	-0.0159673	-0.0217821	-0.0201987	
1.85889	3.96863e-11	-0.00651439	-0.0159851	-0.0218505	-0.0202527	
1.86	3.96836e-11	-0.00653855	-0.0160075	-0.0218736	-0.0202647	
1.86	3.96837e-11	-0.00653895	-0.0160078	-0.0217984	-0.0201982	
1.862	3.96788e-11	-0.00658254	-0.0160482	-0.0218367	-0.0202165	
1.863	3.96763e-11	-0.00660443	-0.0160684	-0.0218524	-0.0202228	
1.868	3.96639e-11	-0.00671382	-0.0161696	-0.021967	-0.0202859	
1.86889	3.96616e-11	-0.00673308	-0.0161874	-0.0220361	-0.0203398	
1.87	3.96588e-11	-0.00675744	-0.0162099	-0.0220591	-0.0203513	
1.87	3.9659e-11	-0.00675785	-0.0162102	-0.0219826	-0.0202843	
1.872	3.96539e-11	-0.00680181	-0.0162508	-0.0220208	-0.0203018	
1.873	3.96514e-11	-0.00682388	-0.0162711	-0.0220363	-0.0203076	
1.878	3.9639e-11	-0.00693419	-0.0163726	-0.0221508	-0.0203687	
1.87889	3.96367e-11	-0.00695361	-0.0163905	-0.0222207	-0.0204226	
1.88	3.96339e-11	-0.00697817	-0.0164131	-0.0222436	-0.0204337	
1.88	3.9634e-11	-0.00697858	-0.0164134	-0.0221659	-0.0203662	
1.882	3.96289e-11	-0.00702291	-0.0164542	-0.0222038	-0.0203828	
1.883	3.96265e-11	-0.00704517	-0.0164746	-0.0222192	-0.0203882	
1.888	3.9614e-11	-0.00715639	-0.0165765	-0.0223335	-0.0204473	
1.88889	3.96117e-11	-0.00717596	-0.0165945	-0.0224041	-0.0205011	
1.89	3.96089e-11	-0.00720073	-0.0166171	-0.022427	-0.0205117	
1.89	3.9609e-11	-0.00720115	-0.0166175	-0.0223481	-0.0204438	
1.892	3.96042e-11	-0.00724584	-0.0166584	-0.0223858	-0.0204596	
1.893	3.96017e-11	-0.00726828	-0.0166789	-0.0224011	-0.0204645	
1.898	3.95892e-11	-0.00738041	-0.0167812	-0.0225151	-0.0205216	
1.89889	3.95869e-11	-0.00740014	-0.0167992	-0.0225865	-0.0205753	
1.9	3.95841e-11	-0.0074251	-0.0168219	-0.0226093	-0.0205854	
1.9	3.95842e-11	-0.00742553	-0.0168223	-0.0225292	-0.0205171	
1.902	3.95794e-11	-0.00747058	-0.0168633	-0.0225667	-0.020532	
1.903	3.95769e-11	-0.0074932	-0.0168839	-0.0225818	-0.0205365	
1.908	3.95644e-11	-0.00760623	-0.0169865	-0.0226957	-0.0205915	
1.90889	3.9562e-11	-0.00762612	-0.0170046	-0.0227678	-0.0206451	
1.91	3.95592e-11	-0.00765128	-0.0170274	-0.0227905	-0.0206548	
1.91	3.95594e-11	-0.00765171	-0.0170278	-0.0227092	-0.0205861	
1.912	3.95546e-11	-0.00769713	-0.017069	-0.0227466	-0.0206002	
1.913	3.95521e-11	-0.00771992	-0.0170896	-0.0227615	-0.0206042	
1.918	3.95395e-11	-0.00783385	-0.0171926	-0.0228752	-0.0206571	
1.91889	3.95372e-11	-0.0078539	-0.0172107	-0.022948	-0.0207106	
1.92	3.95344e-11	-0.00787925	-0.0172336	-0.0229706	-0.0207198	
1.92	3.95346e-11	-0.00787969	-0.017234	-0.0228882	-0.0206508	
1.922	3.95293e-11	-0.00792547	-0.0172753	-0.0229253	-0.020664	
1.923	3.95268e-11	-0.00794844	-0.0172959	-0.0229401	-0.0206676	
1.928	3.95142e-11	-0.00806326	-0.0173993	-0.0230536	-0.0207185	
1.92889	3.95119e-11	-0.00808346	-0.0174174	-0.023127	-0.0207717	
1.93	3.95091e-11	-0.00810901	-0.0174404	-0.0231496	-0.0207805	
1.93	3.95092e-11	-0.00810946	-0.0174408	-0.023066	-0.0207111	
1.932	3.95042e-11	-0.00815559	-0.0174822	-0.023103	-0.0207235	
1.933	3.95017e-11	-0.00817874	-0.0175029	-0.0231176	-0.0207267	
1.938	3.9489e-11	-0.00829444	-0.0176065	-0.0232308	-0.0207754	
1.93889	3.94867e-11	-0.00831479	-0.0176248	-0.0233049	-0.0208285	
1.94	3.94838e-11	-0.00834054	-0.0176478	-0.0233274	-0.0208368	
1.94	3.9484e-11	-0.00834099	-0.0176481	-0.0232427	-0.0207672	
1.942	3.94788e-11	-0.00838748	-0.0176897	-0.0232795	-0.0207787	
1.943	3.94762e-11	-0.0084108	-0.0177105	-0.023294	-0.0207814	
1.948	3.94636e-11	-0.00852739	-0.0178144	-0.0234069	-0.0208281	
1.94889	3.94612e-11	-0.00854789	-0.0178326	-0.0234817	-0.0208809	
1.95	3.94584e-11	-0.00857384	-0.0178557	-0.0235041	-0.0208887	
1.95	3.94585e-11	-0.00857429	-0.0178561	-0.0234183	-0.0208189	
1.952	3.94533e-11	-0.00862113	-0.0178977	-0.0234549	-0.0208295	
1.953	3.94508e-11	-0.00864463	-0.0179185	-0.0234692	-0.0208318	
1.958	3.94381e-11	-0.00876208	-0.0180227	-0.0235819	-0.0208764	
1.95889	3.94357e-11	-0.00878274	-0.018041	-0.0236573	-0.0209289	
1.96	3.94329e-11	-0.00880888	-0.0180641	-0.0236797	-0.0209363	
1.96	3.9433e-11	-0.00880934	-0.0180645	-0.0235928	-0.0208663	
1.962	3.94279e-11	-0.00885653	-0.0181062	-0.0236291	-0.0208761	
1.963	3.94253e-11	-0.0088802	-0.0181271	-0.0236433	-0.0208779	
1.968	3.94126e-11	-0.00899852	-0.0182315	-0.0237557	-0.0209204	
1.96889	3.94102e-11	-0.00901933	-0.0182498	-0.0238318	-0.0209726	
1.97	3.94073e-11	-0.00904566	-0.018273	-0.023854	-0.0209795	
1.97	3.94075e-11	-0.00904613	-0.0182734	-0.0237661	-0.0209094	
1.972	3.94026e-11	-0.00909366	-0.0183152	-0.0238022	-0.0209183	
1.973	3.94001e-11	-0.00911751	-0.0183361	-0.0238163	-0.0209197	
1.978	3.93872e-11	-0.00923669	-0.0184407	-0.0239284	-0.02096	
1.97889	3.93849e-11	-0.00925765	-0.018459	-0.024005	-0.0210119	
1.98	3.9382e-11	-0.00928417	-0.0184823	-0.0240272	-0.0210183	
1.98	3.93822e-11	-0.00928464	-0.0184826	-0.0239382	-0.0209481	
1.982	3.93772e-11	-0.00933252	-0.0185245	-0.0239741	-0.0209562	
1.983	3.93746e-11	-0.00935654	-0.0185455	-0.023988	-0.0209572	
1.988	3.93618e-11	-0.00947658	-0.0186502	-0.0240999	-0.0209953	
1.98889	3.93594e-11	-0.00949769	-0.0186687	-0.0241771	-0.0210469	
1.99	3.93565e-11	-0.0095244	-0.0186919	-0.0241992	-0.0210528	
1.99	3.93567e-11	-0.00952487	-0.0186923	-0.0241092	-0.0209826	
1.992	3.93514e-11	-0.00957309	-0.0187342	-0.0241449	-0.0209898	
1.993	3.93488e-11	-0.00959728	-0.0187552	-0.0241586	-0.0209903	
1.998	3.93359e-11	-0.00971817	-0.0188601	-0.0242702	-0.0210263	
1.99889	3.93335e-11	-0.00973943	-0.0188786	-0.024348	-0.0210775	
2	3.93306e-11	-0.00976632	-0.0189019	-0.02437	-0.021083	
2	3.93308e-11	-0.00976681	-0.0189022	-0.024279	-0.0210127	
2.002	3.93257e-11	-0.00981536	-0.0189443	-0.0243144	-0.021019	
2.003	3.93232e-11	-0.00983972	-0.0189653	-0.024328	-0.0210192	
2.008	3.93102e-11	-0.00996146	-0.0190703	-0.0244392	-0.021053	
2.00889	3.93078e-11	-0.00998286	-0.0190888	-0.0245176	-0.0211038	
2.01	3.93049e-11	-0.0100099	-0.0191121	-0.0245396	-0.0211088	
2.01	3.9305e-11	-0.0100104	-0.0191125	-0.0244475	-0.0210386	
2.012	3.92998e-11	-0.0100593	-0.0191546	-0.0244827	-0.021044	
2.013	3.92972e-11	-0.0100839	-0.0191756	-0.0244962	-0.0210437	
2.018	3.92842e-11	-0.0102064	-0.0192808	-0.0246071	-0.0210754	
2.01889	3.92818e-11	-0.010228	-0.0192993	-0.0246861	-0.0211258	
2.02	3.92788e-11	-0.0102552	-0.0193226	-0.0247079	-0.0211303	
2.02	3.9279e-11	-0.0102557	-0.019323	-0.0246149	-0.0210601	
2.022	3.92739e-11	-0.010305	-0.0193651	-0.0246499	-0.0210647	
2.023	3.92713e-11	-0.0103297	-0.0193862	-0.0246631	-0.021064	
2.028	3.92582e-11	-0.0104531	-0.0194914	-0.0247737	-0.0210935	
2.02889	3.92558e-11	-0.0104748	-0.0195099	-0.0248532	-0.0211435	
2.03	3.92529e-11	-0.0105022	-0.0195333	-0.024875	-0.0211475	
2.03	3.9253e-11	-0.0105027	-0.0195337	-0.024781	-0.0210774	
2.032	3.92475e-11	-0.0105523	-0.0195758	-0.0248158	-0.0210811	
2.033	3.92449e-11	-0.0105771	-0.0195969	-0.0248289	-0.02108	
2.038	3.92318e-11	-0.0107014	-0.0197022	-0.0249391	-0.0211073	
2.03889	3.92293e-11	-0.0107232	-0.0197207	-0.0250191	-0.0211568	
2.04	3.92264e-11	-0.0107508	-0.0197441	-0.0250408	-0.0211604	
2.04	3.92265e-11	-0.0107513	-0.0197445	-0.0249459	-0.0210904	
2.042	3.92214e-11	-0.0108012	-0.0197867	-0.0249804	-0.0210933	
2.043	3.92187e-11	-0.0108263	-0.0198078	-0.0249934	-0.0210917	
2.048	3.92055e-11	-0.0109513	-0.0199131	-0.0251032	-0.0211169	
2.04889	3.92031e-11	-0.0109733	-0.0199317	-0.0251838	-0.0211659	
2.05	3.92001e-11	-0.0110011	-0.0199551	-0.0252054	-0.0211691	
2.05	3.92003e-11	-0.0110016	-0.0199554	-0.0251095	-0.0210991	
2.052	3.9195e-11	-0.0110518	-0.0199976	-0.0251438	-0.0211012	
2.053	3.91924e-11	-0.011077	-0.0200187	-0.0251566	-0.0210992	
2.058	3.91791e-11	-0.0112029	-0.0201241	-0.0252661	-0.0211222	
2.05889	3.91766e-11	-0.011225	-0.0201427	-0.0253472	-0.0211707	
2.06	3.91737e-11	-0.011253	-0.0201661	-0.0253686	-0.0211734	
2.06	3.91738e-11	-0.0112535	-0.0201664	-0.0252718	-0.0211037	
2.062	3.91683e-11	-0.011304	-0.0202086	-0.0253059	-0.0211049	
2.063	3.91656e-11	-0.0113294	-0.0202297	-0.0253186	-0.0211025	
2.068	3.91523e-11	-0.0114561	-0.0203352	-0.0254277	-0.0211233	
2.06889	3.91498e-11	-0.0114783	-0.0203537	-0.0255093	-0.0211713	
2.07	3.91469e-11	-0.0115065	-0.0203771	-0.0255306	-0.0211735	
2.07	3.9147e-11	-0.011507	-0.0203775	-0.0254329	-0.021104	
2.072	3.9142e-11	-0.0115579	-0.0204197	-0.0254667	-0.0211043	
2.073	3.91394e-11	-0.0115834	-0.0204408	-0.0254792	-0.0211015	
2.078	3.9126e-11	-0.0117109	-0.0205462	-0.025588	-0.0211202	
2.07889	3.91235e-11	-0.0117333	-0.0205647	-0.02567	-0.0211677	
2.08	3.91205e-11	-0.0117616	-0.0205881	-0.0256913	-0.0211694	
2.08	3.91206e-11	-0.0117621	-0.0205885	-0.0255927	-0.0211001	
2.082	3.91154e-11	-0.0118133	-0.0206307	-0.0256263	-0.0210996	
2.083	3.91127e-11	-0.011839	-0.0206518	-0.0256386	-0.0210964	
2.088	3.90993e-11	-0.0119673	-0.0207572	-0.0257469	-0.0211129	
2.08889	3.90968e-11	-0.0119898	-0.0207757	-0.0258295	-0.0211598	
2.09	3.90938e-11	-0.0120183	-0.0207991	-0.0258507	-0.0211611	
2.09	3.90939e-11	-0.0120189	-0.0207994	-0.0257512	-0.021092	
2.092	3.90882e-11	-0.0120704	-0.0208416	-0.0257845	-0.0210907	
2.093	3.90855e-11	-0.0120962	-0.0208627	-0.0257967	-0.0210871	
2.098	3.9072e-11	-0.0122252	-0.020968	-0.0259046	-0.0211014	
2.09889	3.90695e-11	-0.0122479	-0.0209865	-0.0259876	-0.0211477	
2.1	3.90665e-11	-0.0122766	-0.0210099	-0.0260087	-0.0211485	
2.1	3.90666e-11	-0.0122771	-0.0210103	-0.0259084	-0.0210798	
2.102	3.90614e-11	-0.012329	-0.0210524	-0.0259414	-0.0210776	
2.103	3.90587e-11	-0.0123549	-0.0210735	-0.0259534	-0.0210736	
2.108	3.90451e-11	-0.0124848	-0.0211788	-0.0260609	-0.0210858	
2.10889	3.90426e-11	-0.0125076	-0.0211973	-0.0261444	-0.0211315	
2.11	3.90396e-11	-0.0125365	-0.0212206	-0.0261654	-0.0211318	
2.11	3.90397e-11	-0.012537	-0.021221	-0.0260642	-0.0210634	
2.112	3.90342e-11	-0.0125891	-0.0212631	-0.026097	-0.0210604	
2.113	3.90315e-11	-0.0126153	-0.0212842	-0.0261089	-0.021056	
2.118	3.90178e-11	-0.0127459	-0.0213893	-0.0262159	-0.021066	
2.11889	3.90153e-11	-0.0127688	-0.0214078	-0.0262998	-0.0211111	
2.12	3.90122e-11	-0.0127979	-0.0214311	-0.0263207	-0.021111	
2.12	3.90124e-11	-0.0127984	-0.0214315	-0.0262187	-0.0210429	
2.122	3.90068e-11	-0.0128508	-0.0214736	-0.0262512	-0.0210391	
2.123	3.90041e-11	-0.0128771	-0.0214946	-0.0262629	-0.0210343	
2.128	3.89904e-11	-0.0130085	-0.0215997	-0.0263695	-0.0210421	
2.12889	3.89878e-11	-0.0130316	-0.0216181	-0.0264539	-0.0210866	
2.13	3.89847e-11	-0.0130608	-0.0216414	-0.0264746	-0.021086	
2.13	3.89849e-11	-0.0130613	-0.0216418	-0.0263718	-0.0210183	
2.132	3.89796e-11	-0.0131141	-0.0216838	-0.0264041	-0.0210137	
2.133	3.89769e-11	-0.0131405	-0.0217048	-0.0264157	-0.0210085	
2.138	3.89631e-11	-0.0132727	-0.0218098	-0.0265218	-0.0210142	
2.13889	3.89605e-11	-0.0132959	-0.0218282	-0.0266066	-0.021058	
2.14	3.89574e-11	-0.0133253	-0.0218515	-0.0266272	-0.021057	
2.14	3.89576e-11	-0.0133258	-0.0218518	-0.0265236	-0.0209897	
2.142	3.89519e-11	-0.0133789	-0.0218938	-0.0265556	-0.0209843	
2.143	3.89491e-11	-0.0134055	-0.0219148	-0.026567	-0.0209787	
2.148	3.89352e-11	-0.0135384	-0.0220196	-0.0266727	-0.0209822	
2.14889	3.89326e-11	-0.0135617	-0.022038	-0.0267579	-0.0210254	
2.15	3.89295e-11	-0.0135912	-0.0220612	-0.0267784	-0.0210239	
2.15	3.89297e-11	-0.0135918	-0.0220616	-0.026674	-0.020957	
2.152	3.89242e-11	-0.0136451	-0.0221035	-0.0267057	-0.0209508	
2.153	3.89214e-11	-0.0136719	-0.0221244	-0.0267169	-0.0209448	
2.158	3.89074e-11	-0.0138055	-0.022229	-0.0268221	-0.0209462	
2.15889	3.89048e-11	-0.013829	-0.0222474	-0.0269077	-0.0209887	
2.16	3.89017e-11	-0.0138587	-0.0222706	-0.0269281	-0.0209867	
2.16	3.89018e-11	-0.0138593	-0.0222709	-0.026823	-0.0209203	
2.162	3.88965e-11	-0.0139129	-0.0223128	-0.0268545	-0.0209133	
2.163	3.88937e-11	-0.0139398	-0.0223337	-0.0268655	-0.0209069	
2.168	3.88797e-11	-0.0140742	-0.0224381	-0.0269702	-0.0209062	
2.16889	3.88771e-11	-0.0140978	-0.0224564	-0.0270562	-0.020948	
2.17	3.88739e-11	-0.0141277	-0.0224796	-0.0270765	-0.0209456	
2.17	3.88741e-11	-0.0141282	-0.0224799	-0.0269705	-0.0208797	
2.172	3.88681e-11	-0.0141822	-0.0225217	-0.0270018	-0.0208718	
2.173	3.88652e-11	-0.0142092	-0.0225425	-0.0270126	-0.0208651	
2.178	3.88511e-11	-0.0143443	-0.0226467	-0.0271169	-0.0208622	
2.17889	3.88485e-11	-0.0143681	-0.022665	-0.0272032	-0.0209033	
2.18	3.88453e-11	-0.0143981	-0.0226881	-0.0272234	-0.0209005	
2.18	3.88455e-11	-0.0143987	-0.0226885	-0.0271167	-0.0208351	
2.182	3.88398e-11	-0.0144529	-0.0227302	-0.0271477	-0.0208264	
2.183	3.8837e-11	-0.0144801	-0.022751	-0.0271584	-0.0208193	
2.188	3.88228e-11	-0.0146159	-0.0228549	-0.0272621	-0.0208143	
2.18889	3.88201e-11	-0.0146398	-0.0228732	-0.0273488	-0.0208547	
2.19	3.88169e-11	-0.01467	-0.0228963	-0.0273689	-0.0208514	
2.19	3.88171e-11	-0.0146705	-0.0228966	-0.0272614	-0.0207865	
2.192	3.88118e-11	-0.0147251	-0.0229382	-0.0272921	-0.0207771	
2.193	3.8809e-11	-0.0147524	-0.0229589	-0.0273026	-0.0207696	
2.198	3.87947e-11	-0.014889	-0.0230626	-0.0274058	-0.0207625	
2.19889	3.8792e-11	-0.0149129	-0.0230809	-0.0274929	-0.0208021	
2.2	3.87888e-11	-0.0149433	-0.0231038	-0.0275128	-0.0207984	
2.2	3.8789e-11	-0.0149439	-0.0231042	-0.0274047	-0.0207341	
2.202	3.8783e-11	-0.0149987	-0.0231456	-0.0274351	-0.0207238	
2.203	3.87801e-11	-0.0150262	-0.0231664	-0.0274455	-0.020716	
2.208	3.87657e-11	-0.0151634	-0.0232698	-0.0275481	-0.0207068	
2.20889	3.87631e-11	-0.0151875	-0.023288	-0.0276356	-0.0207457	
2.21	3.87599e-11	-0.015218	-0.0233109	-0.0276554	-0.0207415	
2.21	3.876e-11	-0.0152186	-0.0233112	-0.0275465	-0.0206778	
2.212	3.87545e-11	-0.0152737	-0.0233526	-0.0275766	-0.0206668	
2.213	3.87516e-11	-0.0153013	-0.0233732	-0.0275868	-0.0206586	
2.218	3.87371e-11	-0.0154393	-0.0234764	-0.0276889	-0.0206472	
2.21889	3.87345e-11	-0.0154635	-0.0234945	-0.0277767	-0.0206854	
2.22	3.87312e-11	-0.0154942	-0.0235174	-0.0277964	-0.0206808	
2.22	3.87314e-11	-0.0154948	-0.0235177	-0.0276869	-0.0206176	
2.222	3.87255e-11	-0.0155501	-0.0235589	-0.0277167	-0.0206059	
2.223	3.87226e-11	-0.0155779	-0.0235795	-0.0277267	-0.0205973	
2.228	3.8708e-11	-0.0157166	-0.0236824	-0.0278283	-0.0205839	
2.22889	3.87053e-11	-0.0157409	-0.0237004	-0.0279164	-0.0206213	
2.23	3.87021e-11	-0.0157718	-0.0237232	-0.027936	-0.0206162	
2.23	3.87023e-11	-0.0157723	-0.0237235	-0.0278257	-0.0205537	
2.232	3.86966e-11	-0.015828	-0.0237647	-0.0278552	-0.0205412	
