0.1	-0.157353	-0.295478	-0.0257547	2.34764	-0.03693	-2.81337	-0.68807	-0.578382	-17.0266	-1.91497	-8.03557	0	0	0	0	0	0	0	
0.101	-0.160175	-0.296167	-0.0263371	2.34697	-0.0372989	-2.83039	-0.689967	-0.586418	-16.8139	-1.81721	-8.0854	0	0	0	0	0	0	0	
0.102	-0.163014	-0.296858	-0.0269275	2.34628	-0.0376727	-2.84721	-0.691767	-0.594503	-16.6034	-1.72028	-8.13499	0	0	0	0	0	0	0	
0.103	-0.165869	-0.29755	-0.0275261	2.34559	-0.0380515	-2.86381	-0.693471	-0.602638	-16.3951	-1.62419	-8.18431	0	0	0	0	0	0	0	
0.104	-0.168741	-0.298245	-0.0281328	2.34489	-0.0384354	-2.8802	-0.695078	-0.610822	-16.1889	-1.52897	-8.23335	0	0	0	0	0	0	0	
0.105	-0.17163	-0.298941	-0.0287478	2.34418	-0.0388243	-2.89639	-0.69659	-0.619056	-15.985	-1.43462	-8.28211	0	0	0	0	0	0	0	
0.106	-0.174534	-0.299638	-0.029371	2.34346	-0.0392182	-2.91238	-0.698007	-0.627338	-15.7834	-1.34115	-8.33057	0	0	0	0	0	0	0	
0.107	-0.177454	-0.300337	-0.0300025	2.34272	-0.0396173	-2.92816	-0.699331	-0.635668	-15.584	-1.24858	-8.37872	0	0	0	0	0	0	0	
0.108	-0.18039	-0.301037	-0.0306423	2.34199	-0.0400214	-2.94375	-0.700563	-0.644047	-15.3869	-1.15691	-8.42655	0	0	0	0	0	0	0	
0.109	-0.183342	-0.301738	-0.0312906	2.34124	-0.0404307	-2.95913	-0.701703	-0.652474	-15.1922	-1.06616	-8.47405	0	0	0	0	0	0	0	
0.11	-0.186309	-0.30244	-0.0319473	2.34048	-0.0408451	-2.97433	-0.702753	-0.660948	-14.9999	-0.976328	-8.52122	0	0	0	0	0	0	0	
0.111	-0.18929	-0.303143	-0.0326125	2.33971	-0.0412647	-2.98933	-0.703712	-0.669469	-14.8099	-0.887428	-8.56804	0	0	0	0	0	0	0	
0.112	-0.192287	-0.303847	-0.0332863	2.33893	-0.0416894	-3.00413	-0.704583	-0.678037	-14.6223	-0.799464	-8.61451	0	0	0	0	0	0	0	
0.113	-0.195299	-0.304552	-0.0339686	2.33814	-0.0421194	-3.01876	-0.705366	-0.686651	-14.437	-0.712443	-8.66061	0	0	0	0	0	0	0	
0.114	-0.198325	-0.305258	-0.0346596	2.33735	-0.0425545	-3.03319	-0.706062	-0.695312	-14.2543	-0.626369	-8.70635	0	0	0	0	0	0	0	
0.115	-0.201365	-0.305964	-0.0353593	2.33654	-0.0429949	-3.04745	-0.706672	-0.704018	-14.0739	-0.541246	-8.7517	0	0	0	0	0	0	0	
0.116	-0.204419	-0.306671	-0.0360676	2.33573	-0.0434405	-3.06152	-0.707197	-0.71277	-13.896	-0.457078	-8.79667	0	0	0	0	0	0	0	
0.117	-0.207488	-0.307379	-0.0367848	2.3349	-0.0438914	-3.07542	-0.707638	-0.721567	-13.7205	-0.373869	-8.84126	0	0	0	0	0	0	0	
0.118	-0.21057	-0.308087	-0.0375108	2.33407	-0.0443475	-3.08914	-0.707995	-0.730408	-13.5474	-0.291619	-8.88544	0	0	0	0	0	0	0	
0.119	-0.213666	-0.308795	-0.0382457	2.33322	-0.044809	-3.10269	-0.708271	-0.739293	-13.3768	-0.210331	-8.92922	0	0	0	0	0	0	0	
0.12	-0.216775	-0.309503	-0.0389894	2.33237	-0.0452757	-3.11606	-0.708465	-0.748223	-13.2087	-0.130005	-8.97259	0	0	0	0	0	0	0	
0.121	-0.219898	-0.310212	-0.0397421	2.3315	-0.0457478	-3.12927	-0.708579	-0.757195	-13.043	-0.0506426	-9.01555	0	0	0	0	0	0	0	
0.122	-0.223034	-0.31092	-0.0405038	2.33063	-0.0462252	-3.14231	-0.708614	-0.766211	-12.8797	0.0277576	-9.05809	0	0	0	0	0	0	0	
0.123	-0.226183	-0.311629	-0.0412746	2.32975	-0.046708	-3.15519	-0.70857	-0.775269	-12.7189	0.105196	-9.1002	0	0	0	0	0	0	0	
0.124	-0.229344	-0.312337	-0.0420544	2.32885	-0.0471961	-3.16791	-0.708449	-0.784369	-12.5606	0.181675	-9.14189	0	0	0	0	0	0	0	
0.125	-0.232518	-0.313046	-0.0428433	2.32795	-0.0476896	-3.18047	-0.708252	-0.793511	-12.4047	0.257195	-9.18315	0	0	0	0	0	0	0	
0.126	-0.235705	-0.313754	-0.0436414	2.32704	-0.0481885	-3.19288	-0.707979	-0.802694	-12.2512	0.331759	-9.22397	0	0	0	0	0	0	0	
0.127	-0.238904	-0.314462	-0.0444487	2.32611	-0.0486929	-3.20513	-0.707632	-0.811918	-12.1001	0.40537	-9.26435	0	0	0	0	0	0	0	
0.128	-0.242115	-0.315169	-0.0452653	2.32518	-0.0492026	-3.21723	-0.707211	-0.821182	-11.9515	0.478031	-9.30429	0	0	0	0	0	0	0	
0.129	-0.245338	-0.315876	-0.0460911	2.32424	-0.0497178	-3.22918	-0.706718	-0.830487	-11.8053	0.549746	-9.34379	0	0	0	0	0	0	0	
0.13	-0.248573	-0.316582	-0.0469263	2.32328	-0.0502384	-3.24099	-0.706153	-0.839831	-11.6614	0.62052	-9.38284	0	0	0	0	0	0	0	
0.131	-0.25182	-0.317288	-0.0477708	2.32232	-0.0507646	-3.25265	-0.705517	-0.849213	-11.52	0.690355	-9.42144	0	0	0	0	0	0	0	
0.132	-0.255079	-0.317993	-0.0486247	2.32135	-0.0512962	-3.26417	-0.704812	-0.858635	-11.3809	0.759259	-9.45959	0	0	0	0	0	0	0	
0.133	-0.258349	-0.318698	-0.0494881	2.32036	-0.0518332	-3.27555	-0.704038	-0.868094	-11.2442	0.827235	-9.49728	0	0	0	0	0	0	0	
0.134	-0.26163	-0.319401	-0.0503609	2.31937	-0.0523758	-3.28679	-0.703196	-0.877592	-11.1098	0.89429	-9.53452	0	0	0	0	0	0	0	
0.135	-0.264922	-0.320104	-0.0512433	2.31837	-0.052924	-3.2979	-0.702287	-0.887126	-10.9777	0.960428	-9.57131	0	0	0	0	0	0	0	
0.136	-0.268225	-0.320806	-0.0521352	2.31735	-0.0534776	-3.30888	-0.701311	-0.896698	-10.848	1.02566	-9.60763	0	0	0	0	0	0	0	
0.137	-0.27154	-0.321507	-0.0530367	2.31633	-0.0540368	-3.31973	-0.700271	-0.906305	-10.7205	1.08998	-9.6435	0	0	0	0	0	0	0	
0.138	-0.274865	-0.322206	-0.0539478	2.3153	-0.0546016	-3.33045	-0.699167	-0.915949	-10.5954	1.15341	-9.6789	0	0	0	0	0	0	0	
0.139	-0.278201	-0.322905	-0.0548686	2.31425	-0.0551719	-3.34104	-0.697999	-0.925628	-10.4725	1.21595	-9.71385	0	0	0	0	0	0	0	
0.14	-0.281547	-0.323602	-0.0557991	2.3132	-0.0557478	-3.35152	-0.696769	-0.935341	-10.3518	1.27761	-9.74833	0	0	0	0	0	0	0	
0.141	-0.284904	-0.324299	-0.0567393	2.31213	-0.0563294	-3.36187	-0.695477	-0.94509	-10.2333	1.33839	-9.78235	0	0	0	0	0	0	0	
0.142	-0.288271	-0.324993	-0.0576893	2.31106	-0.0569165	-3.3721	-0.694124	-0.954872	-10.1171	1.3983	-9.81591	0	0	0	0	0	0	0	
0.143	-0.291648	-0.325687	-0.0586491	2.30997	-0.0575092	-3.38222	-0.692712	-0.964688	-10.003	1.45735	-9.849	0	0	0	0	0	0	0	
0.144	-0.295035	-0.326379	-0.0596187	2.30888	-0.0581076	-3.39222	-0.691241	-0.974537	-9.89109	1.51555	-9.88164	0	0	0	0	0	0	0	
0.145	-0.298432	-0.327069	-0.0605982	2.30777	-0.0587117	-3.40211	-0.689711	-0.984419	-9.78132	1.57291	-9.91381	0	0	0	0	0	0	0	
0.146	-0.301839	-0.327758	-0.0615875	2.30666	-0.0593213	-3.41189	-0.688125	-0.994332	-9.67366	1.62943	-9.94552	0	0	0	0	0	0	0	
0.147	-0.305256	-0.328445	-0.0625868	2.30553	-0.0599367	-3.42157	-0.686482	-1.00428	-9.5681	1.68512	-9.97676	0	0	0	0	0	0	0	
0.148	-0.308682	-0.329131	-0.0635961	2.30439	-0.0605578	-3.43114	-0.684783	-1.01425	-9.46461	1.73999	-10.0075	0	0	0	0	0	0	0	
0.149	-0.312118	-0.329815	-0.0646154	2.30325	-0.0611845	-3.4406	-0.683029	-1.02426	-9.36317	1.79405	-10.0379	0	0	0	0	0	0	0	
0.15	-0.315563	-0.330497	-0.0656447	2.30209	-0.0618169	-3.44996	-0.681222	-1.0343	-9.26376	1.84731	-10.0677	0	0	0	0	0	0	0	
0.151	-0.319018	-0.331177	-0.066684	2.30092	-0.0624551	-3.45923	-0.679361	-1.04437	-9.16635	1.89977	-10.0971	0	0	0	0	0	0	0	
0.152	-0.322482	-0.331856	-0.0677334	2.29974	-0.063099	-3.46839	-0.677448	-1.05447	-9.07093	1.95144	-10.1261	0	0	0	0	0	0	0	
0.153	-0.325955	-0.332532	-0.0687929	2.29855	-0.0637486	-3.47747	-0.675484	-1.06459	-8.97747	2.00234	-10.1546	0	0	0	0	0	0	0	
0.154	-0.329437	-0.333207	-0.0698626	2.29735	-0.064404	-3.48644	-0.673468	-1.07475	-8.88594	2.05247	-10.1826	0	0	0	0	0	0	0	
0.155	-0.332928	-0.333879	-0.0709424	2.29614	-0.0650652	-3.49533	-0.671403	-1.08493	-8.79633	2.10184	-10.2102	0	0	0	0	0	0	0	
0.156	-0.336427	-0.33455	-0.0720325	2.29492	-0.0657321	-3.50413	-0.669288	-1.09514	-8.7086	2.15045	-10.2373	0	0	0	0	0	0	0	
0.157	-0.339936	-0.335218	-0.0731327	2.29369	-0.0664048	-3.51283	-0.667125	-1.10538	-8.62274	2.19833	-10.2639	0	0	0	0	0	0	0	
0.158	-0.343453	-0.335884	-0.0742432	2.29245	-0.0670833	-3.52146	-0.664914	-1.11564	-8.53872	2.24547	-10.2901	0	0	0	0	0	0	0	
0.159	-0.346979	-0.336548	-0.075364	2.2912	-0.0677677	-3.53	-0.662656	-1.12593	-8.45653	2.29188	-10.3159	0	0	0	0	0	0	0	
0.16	-0.350513	-0.337209	-0.0764951	2.28993	-0.0684578	-3.53845	-0.660352	-1.13625	-8.37612	2.33757	-10.3411	0	0	0	0	0	0	0	
