t	theta1	theta2	psi	y	z	dtheta1	dtheta2	dpsi	ddtheta1	ddtheta2	ddpsi	Fsb12	Fsb13	Fb1b22	Fb1b23	Fb2d2	Fb2d3	Fsd3	
14.71	4.15491	-0.285127	0.20642	1.63449	-0.426525	0.616164	0.199014	-2.80033	-0.591727	2.00305	-12.7112	0	0	0	0	0	0	0	
14.71	4.15491	-0.285127	0.206424	1.63451	-0.426516	0.616157	0.199028	-2.80037	-0.591805	2.00321	-12.7122	0	0	0	0	0	0	0	
14.712	4.15615	-0.284729	0.200823	1.63468	-0.426422	0.614973	0.203034	-2.82579	-0.603451	1.98804	-12.749	0	0	0	0	0	0	0	
14.713	4.15676	-0.284521	0.197965	1.63474	-0.426389	0.614355	0.205003	-2.83859	-0.608913	1.97962	-12.767	0	0	0	0	0	0	0	
14.718	4.15982	-0.283472	0.183611	1.63499	-0.426252	0.611249	0.214781	-2.90264	-0.633935	1.93211	-12.8613	0	0	0	0	0	0	0	
14.7189	4.16036	-0.283281	0.181023	1.63501	-0.426245	0.610689	0.216483	-2.91404	-0.637882	1.92244	-12.8778	0	0	0	0	0	0	0	
14.72	4.16104	-0.283039	0.177777	1.63504	-0.426228	0.609976	0.218614	-2.92837	-0.6427	1.91003	-12.8998	0	0	0	0	0	0	0	
14.72	4.16104	-0.283038	0.177781	1.63506	-0.426218	0.609969	0.218629	-2.92842	-0.642773	1.9102	-12.901	0	0	0	0	0	0	0	
14.722	4.16226	-0.2826	0.171924	1.6351	-0.426195	0.608684	0.22245	-2.95422	-0.650964	1.88664	-12.9416	0	0	0	0	0	0	0	
14.723	4.16287	-0.282373	0.168938	1.63509	-0.4262	0.608023	0.224307	-2.96721	-0.65471	1.8739	-12.9613	0	0	0	0	0	0	0	
14.728	4.1659	-0.281229	0.153938	1.63499	-0.426256	0.604708	0.2335	-3.03226	-0.671185	1.80396	-13.0651	0	0	0	0	0	0	0	
14.7289	4.16644	-0.281023	0.151234	1.63494	-0.426284	0.604116	0.235084	-3.04383	-0.673628	1.79012	-13.0832	0	0	0	0	0	0	0	
14.73	4.16711	-0.28076	0.147844	1.63488	-0.426313	0.603365	0.237066	-3.05839	-0.676566	1.77245	-13.1074	0	0	0	0	0	0	0	
14.73	4.16711	-0.280758	0.147849	1.6349	-0.426302	0.603358	0.237083	-3.05845	-0.676636	1.77263	-13.1087	0	0	0	0	0	0	0	
14.732	4.16832	-0.280284	0.141732	1.6348	-0.426361	0.602005	0.240628	-3.08467	-0.681455	1.7394	-13.1534	0	0	0	0	0	0	0	
14.733	4.16892	-0.280039	0.138614	1.63471	-0.42641	0.601317	0.242326	-3.09788	-0.683536	1.7217	-13.1749	0	0	0	0	0	0	0	
14.738	4.17192	-0.278807	0.122958	1.6342	-0.426685	0.59788	0.250694	-3.16401	-0.691758	1.62596	-13.2883	0	0	0	0	0	0	0	
14.7389	4.17245	-0.278586	0.120137	1.63407	-0.426755	0.597269	0.252116	-3.17577	-0.692757	1.60734	-13.308	0	0	0	0	0	0	0	
14.74	4.17311	-0.278305	0.1166	1.63393	-0.426835	0.596498	0.253891	-3.19058	-0.693896	1.58361	-13.3343	0	0	0	0	0	0	0	
14.74	4.17311	-0.278301	0.116605	1.63395	-0.426823	0.596492	0.253911	-3.19066	-0.693963	1.58381	-13.3358	0	0	0	0	0	0	0	
14.742	4.1743	-0.277794	0.110224	1.63367	-0.426975	0.595104	0.257079	-3.21733	-0.695564	1.53948	-13.3844	0	0	0	0	0	0	0	
14.743	4.1749	-0.277532	0.106973	1.63349	-0.427073	0.594406	0.258563	-3.23078	-0.696068	1.51606	-13.4075	0	0	0	0	0	0	0	
14.748	4.17786	-0.276223	0.090649	1.63253	-0.427599	0.590925	0.265828	-3.29808	-0.696509	1.39072	-13.5297	0	0	0	0	0	0	0	
14.7489	4.17838	-0.275989	0.087708	1.63232	-0.427715	0.590309	0.267037	-3.31005	-0.696157	1.36662	-13.5507	0	0	0	0	0	0	0	
14.75	4.17904	-0.275691	0.0840221	1.63206	-0.427854	0.589536	0.268541	-3.32513	-0.695619	1.33596	-13.5788	0	0	0	0	0	0	0	
14.75	4.17904	-0.275687	0.0840275	1.63209	-0.427841	0.589531	0.268563	-3.32523	-0.695685	1.33616	-13.5805	0	0	0	0	0	0	0	
14.752	4.18022	-0.27515	0.0773771	1.63162	-0.428098	0.58814	0.271236	-3.35239	-0.694295	1.2791	-13.6323	0	0	0	0	0	0	0	
14.753	4.18081	-0.274875	0.0739907	1.63133	-0.428252	0.587447	0.272443	-3.36609	-0.693344	1.24916	-13.6567	0	0	0	0	0	0	0	
14.758	4.18373	-0.2735	0.056987	1.62986	-0.429059	0.583997	0.278289	-3.43465	-0.686667	1.08995	-13.785	0	0	0	0	0	0	0	
14.7589	4.18425	-0.273257	0.0539242	1.62955	-0.429227	0.58339	0.279226	-3.44683	-0.68509	1.0596	-13.8067	0	0	0	0	0	0	0	
14.76	4.1849	-0.272945	0.0500861	1.62918	-0.42943	0.582629	0.280385	-3.4622	-0.68304	1.02101	-13.8358	0	0	0	0	0	0	0	
14.76	4.1849	-0.272939	0.050092	1.6292	-0.429417	0.582626	0.28041	-3.46231	-0.683105	1.02122	-13.8377	0	0	0	0	0	0	0	
14.762	4.18607	-0.272379	0.0431673	1.62851	-0.429792	0.58126	0.282452	-3.48999	-0.679031	0.94964	-13.8912	0	0	0	0	0	0	0	
14.763	4.18665	-0.272094	0.0396428	1.62812	-0.430008	0.580586	0.283313	-3.50394	-0.676787	0.912242	-13.916	0	0	0	0	0	0	0	
14.768	4.18954	-0.270669	0.0219464	1.62607	-0.431128	0.577233	0.287377	-3.5738	-0.663849	0.714521	-14.045	0	0	0	0	0	0	0	
14.7689	4.19005	-0.270419	0.0187597	1.62566	-0.431353	0.576646	0.287975	-3.58619	-0.661209	0.677066	-14.0664	0	0	0	0	0	0	0	
14.77	4.19069	-0.270098	0.0147665	1.62515	-0.431629	0.575913	0.288704	-3.60186	-0.657854	0.629493	-14.095	0	0	0	0	0	0	0	
14.77	4.19069	-0.27009	0.0147726	1.62518	-0.431615	0.575911	0.288732	-3.60199	-0.657922	0.629691	-14.0971	0	0	0	0	0	0	0	
14.772	4.19185	-0.269513	0.00756865	1.62425	-0.432122	0.574595	0.289992	-3.63018	-0.65155	0.541668	-14.1495	0	0	0	0	0	0	0	
14.773	4.19242	-0.269221	0.00390322	1.62373	-0.432406	0.573951	0.290423	-3.6444	-0.648213	0.495847	-14.173	0	0	0	0	0	0	0	
14.778	4.19528	-0.267767	-0.0144986	1.62105	-0.433871	0.570755	0.292297	-3.71551	-0.63007	0.254715	-14.2938	0	0	0	0	0	0	0	
14.7789	4.19579	-0.267514	-0.0178114	1.62052	-0.434159	0.570197	0.29248	-3.72811	-0.626564	0.209301	-14.3129	0	0	0	0	0	0	0	
14.78	4.19642	-0.267188	-0.0219625	1.61987	-0.434515	0.569503	0.292684	-3.74404	-0.622156	0.151649	-14.3386	0	0	0	0	0	0	0	
14.78	4.19642	-0.267179	-0.0219563	1.61989	-0.434501	0.569502	0.292716	-3.7442	-0.622228	0.151825	-14.341	0	0	0	0	0	0	0	
14.782	4.19756	-0.266594	-0.0294447	1.6187	-0.435151	0.568258	0.29302	-3.77288	-0.614024	0.0454009	-14.3875	0	0	0	0	0	0	0	
14.783	4.19813	-0.2663	-0.0332534	1.61805	-0.43551	0.567654	0.292932	-3.78733	-0.609833	-0.00981522	-14.4072	0	0	0	0	0	0	0	
14.788	4.20096	-0.264841	-0.0523725	1.61468	-0.437352	0.564659	0.292157	-3.85955	-0.587735	-0.299095	-14.505	0	0	0	0	0	0	0	
14.7889	4.20146	-0.26459	-0.0558131	1.61402	-0.437709	0.564137	0.29184	-3.87231	-0.583593	-0.353264	-14.5188	0	0	0	0	0	0	0	
14.79	4.20209	-0.264265	-0.0601247	1.61321	-0.438151	0.563492	0.291413	-3.88847	-0.578427	-0.422002	-14.5378	0	0	0	0	0	0	0	
14.79	4.20209	-0.264254	-0.0601189	1.61324	-0.438138	0.563493	0.291449	-3.88866	-0.578506	-0.421874	-14.5404	0	0	0	0	0	0	0	
14.792	4.20321	-0.263671	-0.0678963	1.61176	-0.438945	0.562336	0.290606	-3.91774	-0.569014	-0.548461	-14.5737	0	0	0	0	0	0	0	
14.793	4.20377	-0.263381	-0.0718504	1.61096	-0.439384	0.561779	0.289899	-3.93236	-0.564243	-0.613917	-14.5855	0	0	0	0	0	0	0	
14.798	4.20658	-0.261946	-0.0916962	1.60684	-0.441632	0.559018	0.285972	-4.00534	-0.539621	-0.955195	-14.6383	0	0	0	0	0	0	0	
14.7989	4.20707	-0.261701	-0.0952656	1.60605	-0.442062	0.558538	0.285065	-4.01819	-0.535103	-1.0187	-14.6425	0	0	0	0	0	0	0	
14.8	4.20769	-0.261384	-0.0997395	1.60508	-0.442597	0.557947	0.283892	-4.03449	-0.529512	-1.09924	-14.649	0	0	0	0	0	0	0	
14.8	4.20769	-0.261371	-0.0997349	1.6051	-0.442585	0.55795	0.283933	-4.03472	-0.529602	-1.0992	-14.6517	0	0	0	0	0	0	0	
14.802	4.20881	-0.260803	-0.107804	1.60331	-0.443559	0.55689	0.281734	-4.06402	-0.519435	-1.24713	-14.6611	0	0	0	0	0	0	0	
14.803	4.20936	-0.260524	-0.111905	1.60235	-0.444084	0.556384	0.280302	-4.07869	-0.514387	-1.32333	-14.6592	0	0	0	0	0	0	0	
14.808	4.21214	-0.259147	-0.132482	1.59745	-0.446763	0.553874	0.272693	-4.15185	-0.488823	-1.71832	-14.6351	0	0	0	0	0	0	0	
14.8089	4.21263	-0.258916	-0.13618	1.59652	-0.447268	0.553439	0.271101	-4.16465	-0.484214	-1.79126	-14.6237	0	0	0	0	0	0	0	
14.81	4.21325	-0.258615	-0.140817	1.59537	-0.447901	0.552904	0.269062	-4.18092	-0.47856	-1.88371	-14.6097	0	0	0	0	0	0	0	
14.81	4.21325	-0.258599	-0.140815	1.59538	-0.447891	0.552908	0.269107	-4.1812	-0.478665	-1.88382	-14.6125	0	0	0	0	0	0	0	
14.812	4.21435	-0.258061	-0.149177	1.59328	-0.449041	0.551951	0.265339	-4.21042	-0.46849	-2.05305	-14.5828	0	0	0	0	0	0	0	
14.813	4.2149	-0.2578	-0.153424	1.59215	-0.449657	0.551495	0.263075	-4.22497	-0.463488	-2.13979	-14.5593	0	0	0	0	0	0	0	
14.818	4.21765	-0.25652	-0.17473	1.58643	-0.452781	0.549238	0.251253	-4.29731	-0.438664	-2.58616	-14.4157	0	0	0	0	0	0	0	
14.8189	4.21814	-0.256311	-0.178554	1.58537	-0.453364	0.548848	0.248885	-4.30987	-0.434264	-2.66776	-14.3806	0	0	0	0	0	0	0	
14.82	4.21875	-0.256035	-0.183353	1.58402	-0.454097	0.548368	0.245865	-4.32586	-0.428926	-2.77111	-14.3355	0	0	0	0	0	0	0	
14.82	4.21875	-0.256017	-0.183354	1.58403	-0.454092	0.548372	0.245911	-4.32619	-0.429051	-2.77145	-14.3381	0	0	0	0	0	0	0	
14.822	4.21985	-0.255525	-0.192006	1.5816	-0.455423	0.547514	0.240369	-4.35486	-0.419561	-2.95981	-14.2499	0	0	0	0	0	0	0	
14.823	4.22039	-0.255292	-0.196397	1.58031	-0.456129	0.547106	0.237173	-4.369	-0.414938	-3.05569	-14.1946	0	0	0	0	0	0	0	
14.828	4.22313	-0.254153	-0.218415	1.57376	-0.459704	0.545087	0.220665	-4.43908	-0.392559	-3.54437	-13.8783	0	0	0	0	0	0	0	
14.8289	4.22361	-0.253973	-0.222361	1.57255	-0.460363	0.544738	0.217445	-4.4511	-0.388667	-3.63251	-13.81	0	0	0	0	0	0	0	
14.83	4.22422	-0.253732	-0.227317	1.57103	-0.461197	0.544309	0.213347	-4.46644	-0.384021	-3.74399	-13.7214	0	0	0	0	0	0	0	
14.83	4.22421	-0.253712	-0.227324	1.57103	-0.461197	0.544311	0.21339	-4.46682	-0.384167	-3.74467	-13.7231	0	0	0	0	0	0	0	
14.832	4.2253	-0.253285	-0.236258	1.56826	-0.462708	0.543543	0.205901	-4.49427	-0.376048	-3.94662	-13.5534	0	0	0	0	0	0	0	
14.833	4.22585	-0.253089	-0.240786	1.56681	-0.463503	0.543177	0.201702	-4.50761	-0.372122	-4.04846	-13.4547	0	0	0	0	0	0	0	
14.838	4.22856	-0.252141	-0.263484	1.55946	-0.467516	0.541363	0.180171	-4.5734	-0.353814	-4.56059	-12.9069	0	0	0	0	0	0	0	
14.8389	4.22904	-0.251998	-0.267543	1.55812	-0.468247	0.54105	0.176055	-4.58449	-0.350713	-4.65124	-12.7955	0	0	0	0	0	0	0	
14.84	4.22964	-0.251804	-0.272647	1.55642	-0.469177	0.540662	0.170821	-4.59867	-0.347106	-4.76565	-12.65	0	0	0	0	0	0	0	
14.84	4.22964	-0.251782	-0.272663	1.55641	-0.469185	0.540662	0.170852	-4.59912	-0.347273	-4.76675	-12.6502	0	0	0	0	0	0	0	
14.842	4.23072	-0.251441	-0.281861	1.55333	-0.470867	0.539967	0.161319	-4.62442	-0.341149	-4.97229	-12.3755	0	0	0	0	0	0	0	
14.843	4.23126	-0.251291	-0.286517	1.55172	-0.471745	0.539634	0.15609	-4.63645	-0.338208	-5.07451	-12.222	0	0	0	0	0	0	0	
14.848	4.23395	-0.250585	-0.309839	1.54363	-0.476162	0.537977	0.12945	-4.69535	-0.3254	-5.57897	-11.3892	0	0	0	0	0	0	0	
14.8489	4.23443	-0.250488	-0.313997	1.54218	-0.476955	0.537692	0.124447	-4.70503	-0.323335	-5.66592	-11.2266	0	0	0	0	0	0	0	
14.85	4.23503	-0.250352	-0.319236	1.54032	-0.477972	0.537333	0.118085	-4.71742	-0.32106	-5.77522	-11.0137	0	0	0	0	0	0	0	
14.85	4.23503	-0.250329	-0.319262	1.54029	-0.47799	0.537329	0.118093	-4.71794	-0.321237	-5.77678	-11.0112	0	0	0	0	0	0	0	
14.852	4.2361	-0.250093	-0.328698	1.53693	-0.479826	0.536687	0.106539	-4.73996	-0.317624	-5.97078	-10.6136	0	0	0	0	0	0	0	
14.853	4.23664	-0.250001	-0.333465	1.53519	-0.480776	0.536374	0.100326	-4.75008	-0.315903	-6.06525	-10.3977	0	0	0	0	0	0	0	
14.858	4.23932	-0.249585	-0.357326	1.52648	-0.485536	0.534814	0.0688644	-4.79906	-0.309719	-6.51873	-9.24979	0	0	0	0	0	0	0	
14.8589	4.23979	-0.249542	-0.361566	1.52493	-0.486378	0.534545	0.063061	-4.80678	-0.308886	-6.5938	-9.03333	0	0	0	0	0	0	0	
14.86	4.24039	-0.249474	-0.366917	1.52294	-0.487467	0.534202	0.0556715	-4.81669	-0.30816	-6.68747	-8.74952	0	0	0	0	0	0	0	
14.86	4.24039	-0.249453	-0.366957	1.52289	-0.487497	0.534193	0.0556398	-4.81724	-0.308325	-6.68938	-8.74324	0	0	0	0	0	0	0	
14.862	4.24145	-0.249342	-0.376591	1.5193	-0.489457	0.533577	0.0422611	-4.83473	-0.307589	-6.85252	-8.21869	0	0	0	0	0	0	0	
14.863	4.24199	-0.249316	-0.381448	1.51746	-0.490462	0.53327	0.0352046	-4.84229	-0.307263	-6.92925	-7.94062	0	0	0	0	0	0	0	
14.868	4.24465	-0.249235	-0.405732	1.50828	-0.495479	0.531737	-0.000313299	-4.87823	-0.308474	-7.281	-6.49211	0	0	0	0	0	0	0	
14.8689	4.24512	-0.249252	-0.410032	1.50668	-0.496353	0.531472	-0.00674545	-4.88349	-0.309014	-7.33528	-6.22783	0	0	0	0	0	0	0	
14.87	4.24571	-0.249263	-0.415467	1.50459	-0.497492	0.531127	-0.0149481	-4.89023	-0.309972	-7.40187	-5.88118	0	0	0	0	0	0	0	
14.87	4.24571	-0.249244	-0.415521	1.50452	-0.497533	0.531114	-0.015034	-4.89077	-0.310092	-7.40383	-5.87038	0	0	0	0	0	0	0	
14.872	4.24678	-0.249274	-0.425302	1.50077	-0.499579	0.530494	-0.0298417	-4.90251	-0.312445	-7.5157	-5.23666	0	0	0	0	0	0	0	
14.873	4.24731	-0.249322	-0.430219	1.49887	-0.500616	0.530178	-0.0374972	-4.90696	-0.313635	-7.56464	-4.90822	0	0	0	0	0	0	0	
14.878	4.24995	-0.24961	-0.454784	1.48942	-0.505778	0.528595	-0.0758058	-4.92718	-0.322698	-7.76692	-3.23291	0	0	0	0	0	0	0	
14.8789	4.25042	-0.24969	-0.459117	1.4878	-0.506665	0.528319	-0.0826138	-4.9296	-0.324705	-7.79282	-2.93694	0	0	0	0	0	0	0	
14.88	4.25101	-0.249786	-0.464602	1.48567	-0.507827	0.527955	-0.091307	-4.93263	-0.327425	-7.82271	-2.54918	0	0	0	0	0	0	0	
14.88	4.25101	-0.249773	-0.464668	1.48558	-0.507878	0.527939	-0.0914531	-4.93309	-0.32746	-7.82425	-2.53412	0	0	0	0	0	0	0	
14.882	4.25206	-0.249956	-0.474534	1.48177	-0.509962	0.527284	-0.107102	-4.93816	-0.333	-7.86844	-1.83323	0	0	0	0	0	0	0	
14.883	4.25259	-0.250083	-0.479478	1.47985	-0.511006	0.526945	-0.115025	-4.93911	-0.335797	-7.88217	-1.47799	0	0	0	0	0	0	0	
14.888	4.25522	-0.250758	-0.504157	1.47037	-0.516186	0.52523	-0.154457	-4.94198	-0.352984	-7.90379	0.295686	0	0	0	0	0	0	0	
14.8889	4.25569	-0.250904	-0.508496	1.46876	-0.517065	0.524926	-0.161337	-4.94138	-0.356518	-7.89736	0.599424	0	0	0	0	0	0	0	
14.89	4.25627	-0.251088	-0.513992	1.46665	-0.518219	0.524527	-0.170122	-4.94046	-0.36105	-7.88572	0.996047	0	0	0	0	0	0	0	
14.89	4.25627	-0.251081	-0.514066	1.46654	-0.518277	0.524511	-0.170318	-4.94074	-0.360977	-7.88635	1.01377	0	0	0	0	0	0	0	
14.892	4.25732	-0.251422	-0.523948	1.46276	-0.520344	0.523789	-0.186091	-4.93871	-0.369758	-7.85565	1.72256	0	0	0	0	0	0	0	
14.893	4.25784	-0.251628	-0.528884	1.46089	-0.521367	0.523408	-0.193908	-4.93611	-0.374247	-7.83185	2.07384	0	0	0	0	0	0	0	
14.898	4.26045	-0.252694	-0.553503	1.45161	-0.526433	0.521479	-0.232617	-4.9214	-0.399789	-7.66867	3.79119	0	0	0	0	0	0	0	
14.8989	4.26092	-0.252902	-0.55782	1.45005	-0.527285	0.52113	-0.239258	-4.91787	-0.404888	-7.63087	4.07687	0	0	0	0	0	0	0	
14.9	4.2615	-0.253174	-0.563288	1.44801	-0.528403	0.520676	-0.247723	-4.91309	-0.411288	-7.57937	4.44767	0	0	0	0	0	0	0	
14.9	4.2615	-0.253175	-0.563365	1.4479	-0.528461	0.520664	-0.247942	-4.91314	-0.411114	-7.57886	4.46546	0	0	0	0	0	0	0	
14.902	4.26254	-0.253671	-0.573191	1.44425	-0.530459	0.519842	-0.263099	-4.90421	-0.423204	-7.47783	5.12081	0	0	0	0	0	0	0	
14.903	4.26306	-0.253953	-0.578084	1.44246	-0.531437	0.519404	-0.270451	-4.89827	-0.42947	-7.42006	5.43831	0	0	0	0	0	0	0	
14.908	4.26565	-0.255393	-0.602474	1.43362	-0.536265	0.517174	-0.306698	-4.86729	-0.46362	-7.09644	6.95984	0	0	0	0	0	0	0	
14.9089	4.26611	-0.255662	-0.606745	1.43214	-0.537073	0.516762	-0.312828	-4.86113	-0.470301	-7.03279	7.20642	0	0	0	0	0	0	0	
14.91	4.26668	-0.256015	-0.612147	1.43021	-0.538126	0.516235	-0.320605	-4.85289	-0.478628	-6.94899	7.52358	0	0	0	0	0	0	0	
14.91	4.26668	-0.256024	-0.612219	1.43011	-0.538179	0.516231	-0.320811	-4.8527	-0.478396	-6.94752	7.53885	0	0	0	0	0	0	0	
14.912	4.26771	-0.256666	-0.621925	1.42667	-0.540061	0.515275	-0.334707	-4.83763	-0.493883	-6.79083	8.09358	0	0	0	0	0	0	0	
14.913	4.26823	-0.257018	-0.626744	1.425	-0.540971	0.514761	-0.341302	-4.82884	-0.501993	-6.70729	8.35615	0	0	0	0	0	0	0	
14.918	4.2708	-0.2588	-0.650756	1.41679	-0.54546	0.512143	-0.3737	-4.78404	-0.544945	-6.26764	9.59126	0	0	0	0	0	0	0	
14.9189	4.27125	-0.259124	-0.654958	1.41541	-0.546209	0.511651	-0.379116	-4.7757	-0.553195	-6.18637	9.78686	0	0	0	0	0	0	0	
14.92	4.27182	-0.25955	-0.660263	1.41364	-0.547177	0.511031	-0.385936	-4.76463	-0.563485	-6.08119	10.0353	0	0	0	0	0	0	0	
14.92	4.27182	-0.259566	-0.660325	1.41357	-0.547219	0.511038	-0.386101	-4.76426	-0.563255	-6.07923	10.0465	0	0	0	0	0	0	0	
14.922	4.27284	-0.260338	-0.669854	1.4104	-0.548948	0.509911	-0.398259	-4.74417	-0.58219	-5.88685	10.4769	0	0	0	0	0	0	0	
14.923	4.27335	-0.260752	-0.674573	1.40889	-0.549775	0.509306	-0.403905	-4.73315	-0.592152	-5.78776	10.6755	0	0	0	0	0	0	0	
14.928	4.27589	-0.262834	-0.698083	1.40143	-0.553847	0.506211	-0.431553	-4.67759	-0.643872	-5.28319	11.5939	0	0	0	0	0	0	0	
14.9289	4.27634	-0.263205	-0.7022	1.40019	-0.554528	0.505623	-0.436131	-4.66757	-0.653635	-5.19297	11.7363	0	0	0	0	0	0	0	
14.93	4.2769	-0.263695	-0.707382	1.3986	-0.555397	0.504891	-0.441837	-4.65438	-0.665856	-5.07768	11.9142	0	0	0	0	0	0	0	
14.93	4.2769	-0.263715	-0.707432	1.39854	-0.555426	0.504908	-0.441946	-4.6539	-0.665676	-5.0757	11.921	0	0	0	0	0	0	0	
14.932	4.27791	-0.264599	-0.716739	1.39571	-0.556976	0.503576	-0.452098	-4.63005	-0.687994	-4.86758	12.2263	0	0	0	0	0	0	0	
14.933	4.27841	-0.265063	-0.72134	1.39436	-0.557709	0.50286	-0.456705	-4.61745	-0.699731	-4.76264	12.3631	0	0	0	0	0	0	0	
14.938	4.28092	-0.267396	-0.744257	1.38776	-0.561318	0.499205	-0.479191	-4.55421	-0.759796	-4.23917	12.9845	0	0	0	0	0	0	0	
14.9389	4.28136	-0.267807	-0.748274	1.38665	-0.561923	0.498507	-0.482878	-4.543	-0.770957	-4.14746	13.0787	0	0	0	0	0	0	0	
14.94	4.28191	-0.268348	-0.753315	1.38526	-0.562685	0.497645	-0.48742	-4.52836	-0.784977	-4.03144	13.1938	0	0	0	0	0	0	0	
14.94	4.28191	-0.26837	-0.753351	1.38523	-0.562701	0.497668	-0.487476	-4.52784	-0.784873	-4.02977	13.1969	0	0	0	0	0	0	0	
14.942	4.28291	-0.269345	-0.762407	1.38274	-0.564059	0.496099	-0.495535	-4.50145	-0.810336	-3.82213	13.3924	0	0	0	0	0	0	0	
14.943	4.2834	-0.269851	-0.766875	1.38158	-0.564694	0.495256	-0.499098	-4.48781	-0.823672	-3.71892	13.4763	0	0	0	0	0	0	0	
14.948	4.28587	-0.272383	-0.789136	1.37586	-0.567818	0.49096	-0.516413	-4.41963	-0.891206	-3.21118	13.8497	0	0	0	0	0	0	0	
14.9489	4.2863	-0.272826	-0.793042	1.3749	-0.568345	0.490142	-0.519219	-4.40766	-0.903587	-3.12337	13.9046	0	0	0	0	0	0	0	
14.95	4.28685	-0.273407	-0.797931	1.3737	-0.568996	0.489132	-0.522624	-4.39214	-0.919174	-3.0132	13.9693	0	0	0	0	0	0	0	
14.95	4.28685	-0.27343	-0.797955	1.37369	-0.569001	0.48916	-0.522638	-4.39164	-0.919144	-3.01197	13.9697	0	0	0	0	0	0	0	
14.952	4.28783	-0.274475	-0.806738	1.37157	-0.570163	0.487322	-0.528662	-4.3637	-0.947334	-2.81598	14.0781	0	0	0	0	0	0	0	
14.953	4.28831	-0.275011	-0.811067	1.37058	-0.5707	0.486339	-0.531233	-4.34949	-0.962005	-2.71951	14.121	0	0	0	0	0	0	0	
14.958	4.29073	-0.277691	-0.832632	1.36575	-0.573341	0.481335	-0.543652	-4.27855	-1.03573	-2.24956	14.3051	0	0	0	0	0	0	0	
14.9589	4.29116	-0.27816	-0.83642	1.36493	-0.573789	0.480387	-0.545627	-4.26615	-1.04909	-2.16897	14.3306	0	0	0	0	0	0	0	
14.96	4.29169	-0.278769	-0.841151	1.36393	-0.574333	0.479215	-0.547977	-4.25018	-1.06593	-2.06853	14.358	0	0	0	0	0	0	0	
14.96	4.29169	-0.27879	-0.841165	1.36394	-0.574329	0.479244	-0.547963	-4.24973	-1.06596	-2.06773	14.3569	0	0	0	0	0	0	0	
14.962	4.29265	-0.279886	-0.849664	1.36217	-0.575299	0.477112	-0.552098	-4.22102	-1.09631	-1.88981	14.4014	0	0	0	0	0	0	0	
14.963	4.29313	-0.280444	-0.853849	1.36135	-0.575742	0.475977	-0.553766	-4.20656	-1.112	-1.80284	14.4149	0	0	0	0	0	0	0	
14.968	4.29549	-0.283226	-0.8747	1.35737	-0.577918	0.470212	-0.561729	-4.13448	-1.19034	-1.38212	14.4653	0	0	0	0	0	0	0	
14.9689	4.2959	-0.283712	-0.878364	1.35669	-0.578288	0.469128	-0.562947	-4.1219	-1.20442	-1.31038	14.4702	0	0	0	0	0	0	0	
14.97	4.29643	-0.284339	-0.882935	1.35588	-0.578731	0.467782	-0.56435	-4.1058	-1.22214	-1.22145	14.4721	0	0	0	0	0	0	0	
14.97	4.29643	-0.284359	-0.882941	1.3559	-0.57872	0.467809	-0.56432	-4.10541	-1.2222	-1.221	14.4701	0	0	0	0	0	0	0	
14.972	4.29736	-0.285488	-0.891152	1.35446	-0.579509	0.465365	-0.566762	-4.07647	-1.25407	-1.06395	14.4712	0	0	0	0	0	0	0	
14.973	4.29783	-0.286057	-0.895193	1.35381	-0.579863	0.464071	-0.56763	-4.062	-1.27041	-0.987563	14.4651	0	0	0	0	0	0	0	
14.978	4.30013	-0.2889	-0.915322	1.35063	-0.581603	0.457507	-0.571651	-3.98987	-1.35168	-0.619965	14.4276	0	0	0	0	0	0	0	
14.9789	4.30053	-0.289396	-0.918861	1.35008	-0.5819	0.456282	-0.572202	-3.97729	-1.36617	-0.557535	14.4192	0	0	0	0	0	0	0	
14.98	4.30104	-0.290033	-0.923271	1.34945	-0.582248	0.454755	-0.572775	-3.96126	-1.38439	-0.480474	14.405	0	0	0	0	0	0	0	
14.98	4.30104	-0.29005	-0.923273	1.34947	-0.582233	0.454779	-0.572737	-3.96093	-1.38447	-0.480268	14.4025	0	0	0	0	0	0	0	
14.982	4.30195	-0.291196	-0.931194	1.34834	-0.582852	0.45201	-0.573698	-3.93213	-1.41717	-0.344492	14.3763	0	0	0	0	0	0	0	
14.983	4.3024	-0.291771	-0.935091	1.34784	-0.583126	0.450552	-0.573873	-3.91778	-1.43381	-0.278697	14.3581	0	0	0	0	0	0	0	
14.988	4.30463	-0.294637	-0.954501	1.34539	-0.584464	0.44317	-0.574481	-3.84631	-1.51628	0.0366506	14.2676	0	0	0	0	0	0	0	
14.9889	4.30503	-0.295136	-0.957916	1.34497	-0.584694	0.441801	-0.574454	-3.83383	-1.53089	0.0900452	14.2512	0	0	0	0	0	0	0	
14.99	4.30552	-0.295776	-0.962166	1.34449	-0.584956	0.440091	-0.574314	-3.818	-1.54923	0.155725	14.2276	0	0	0	0	0	0	0	
14.99	4.30552	-0.295791	-0.962164	1.34452	-0.584939	0.440111	-0.574275	-3.81773	-1.54932	0.155767	14.2251	0	0	0	0	0	0	0	
14.992	4.3064	-0.296939	-0.9698	1.34367	-0.585405	0.437013	-0.573963	-3.78928	-1.58218	0.271277	14.1832	0	0	0	0	0	0	0	
