t	x	theta	dx	dtheta	ddx	ddtheta	
53.79	0.0139726	0.259169	0.397026	-0.833052	0.0508472	-0.249808	
53.79	0.0139729	0.259169	0.397026	-0.833052	0.0508466	-0.249807	
53.792	0.0147669	0.257503	0.397128	-0.833552	0.0485012	-0.245867	
53.793	0.0151642	0.256668	0.397174	-0.833793	0.0473254	-0.243894	
53.798	0.0171505	0.252497	0.397395	-0.834987	0.0414271	-0.234014	
53.7989	0.0175036	0.251755	0.397432	-0.835194	0.0403751	-0.232255	
53.8	0.0179453	0.250827	0.397476	-0.835451	0.0390578	-0.230054	
53.8	0.0179455	0.250826	0.397476	-0.835451	0.0390572	-0.230053	
53.802	0.0187405	0.249155	0.397554	-0.835912	0.0366823	-0.226088	
53.803	0.0191381	0.248319	0.397588	-0.836133	0.0354919	-0.224103	
53.808	0.0211264	0.244135	0.39775	-0.837228	0.029522	-0.214163	
53.8089	0.0214798	0.243391	0.397776	-0.837418	0.0284575	-0.212393	
53.81	0.0219218	0.242461	0.397807	-0.837653	0.0271247	-0.210179	
53.81	0.021922	0.24246	0.397807	-0.837653	0.0271241	-0.210178	
53.812	0.0227176	0.240785	0.397861	-0.838073	0.0247215	-0.20619	
53.813	0.0231156	0.239947	0.397883	-0.838274	0.0235175	-0.204193	
53.818	0.0251051	0.235753	0.397985	-0.83927	0.0174806	-0.194197	
53.8189	0.0254587	0.235007	0.398	-0.839442	0.0164044	-0.192418	
53.82	0.025901	0.234074	0.398018	-0.839655	0.0150572	-0.190191	
53.82	0.0259012	0.234074	0.398018	-0.839655	0.0150566	-0.19019	
53.822	0.0266973	0.232394	0.398048	-0.840035	0.0126282	-0.186181	
53.823	0.0270954	0.231554	0.398058	-0.840216	0.0114116	-0.184173	
53.828	0.0290857	0.227351	0.398099	-0.841112	0.00531253	-0.174124	
53.8289	0.0294393	0.226603	0.398104	-0.841266	0.0042256	-0.172335	
53.83	0.0298817	0.225668	0.398108	-0.841456	0.00286501	-0.170098	
53.83	0.029882	0.225668	0.398108	-0.841456	0.00286436	-0.170097	
53.832	0.0306782	0.223985	0.398113	-0.841796	0.000412081	-0.166066	
53.833	0.0310763	0.223143	0.398111	-0.841957	-0.000816151	-0.164049	
53.838	0.0330667	0.218931	0.398091	-0.842752	-0.00697228	-0.153951	
53.8389	0.0334204	0.218182	0.398085	-0.842888	-0.0080691	-0.152154	
53.84	0.0338627	0.217246	0.398075	-0.843056	-0.00944193	-0.149905	
53.84	0.033863	0.217245	0.398075	-0.843056	-0.00944258	-0.149904	
53.842	0.0346591	0.215559	0.398056	-0.843356	-0.0119167	-0.145855	
53.843	0.0350572	0.214715	0.398041	-0.843497	-0.0131555	-0.143828	
53.848	0.0370471	0.210496	0.39796	-0.844191	-0.0193636	-0.133685	
53.8489	0.0374006	0.209746	0.397942	-0.844309	-0.0204694	-0.13188	
53.85	0.0378428	0.208808	0.397918	-0.844454	-0.0218533	-0.129622	
53.85	0.0378431	0.208808	0.397918	-0.844454	-0.021854	-0.129621	
53.852	0.0386389	0.207119	0.397875	-0.844713	-0.0243478	-0.125555	
53.853	0.0390367	0.206274	0.397847	-0.844834	-0.0255962	-0.123519	
53.858	0.0410255	0.202048	0.397704	-0.845426	-0.031851	-0.113334	
53.8589	0.0413788	0.201297	0.397675	-0.845526	-0.0329647	-0.111522	
53.86	0.0418207	0.200357	0.397637	-0.845648	-0.0343586	-0.109255	
53.86	0.0418209	0.200357	0.397637	-0.845648	-0.0343592	-0.109254	
53.862	0.0426162	0.198666	0.397569	-0.845867	-0.0368706	-0.105172	
53.863	0.0430137	0.197819	0.397529	-0.845967	-0.0381275	-0.103129	
53.868	0.0450007	0.193588	0.397322	-0.846457	-0.0444236	-0.0929069	
53.8689	0.0453537	0.192836	0.397282	-0.846539	-0.0455444	-0.0910884	
53.87	0.0457951	0.191896	0.397231	-0.846639	-0.0469469	-0.0888135	
53.87	0.0457954	0.191895	0.397231	-0.846639	-0.0469476	-0.0888125	
53.872	0.0465898	0.190202	0.397137	-0.846816	-0.0494744	-0.0847161	
53.873	0.0469869	0.189355	0.397084	-0.846896	-0.0507387	-0.0826664	
53.878	0.0489715	0.18512	0.396815	-0.847284	-0.0570705	-0.0724105	
53.8789	0.049324	0.184367	0.396764	-0.847347	-0.0581974	-0.0705863	
53.88	0.0497649	0.183425	0.396698	-0.847424	-0.0596073	-0.0683044	
53.88	0.0497651	0.183425	0.396698	-0.847424	-0.059608	-0.0683033	
53.882	0.0505585	0.18173	0.396579	-0.847561	-0.062148	-0.0641943	
53.883	0.050955	0.180882	0.396514	-0.84762	-0.0634185	-0.0621386	
53.888	0.0529366	0.176644	0.396181	-0.847905	-0.0697805	-0.0518533	
53.8889	0.0532885	0.17589	0.396118	-0.84795	-0.0709124	-0.0500241	
53.89	0.0537287	0.174948	0.396039	-0.848005	-0.0723286	-0.047736	
53.89	0.0537289	0.174947	0.396039	-0.848005	-0.0723293	-0.0477349	
53.892	0.054521	0.173251	0.395894	-0.8481	-0.0748802	-0.043615	
53.893	0.0549167	0.172403	0.395816	-0.848139	-0.0761559	-0.0415541	
53.898	0.0568947	0.168162	0.395419	-0.848321	-0.0825423	-0.0312436	
53.8989	0.057246	0.167408	0.395345	-0.848347	-0.0836783	-0.0294101	
53.9	0.0576852	0.166466	0.395252	-0.848379	-0.0850994	-0.0271167	
53.9	0.0576855	0.166465	0.395252	-0.848379	-0.0851	-0.0271156	
53.902	0.058476	0.164769	0.395081	-0.848433	-0.0876595	-0.0229864	
53.903	0.0588709	0.16392	0.39499	-0.848451	-0.0889392	-0.0209211	
53.908	0.0608446	0.159678	0.39453	-0.84853	-0.0953443	-0.0105895	
53.9089	0.061195	0.158924	0.394445	-0.848538	-0.0964833	-0.00875249	
53.91	0.0616333	0.157981	0.394337	-0.848547	-0.097908	-0.00645479	
53.91	0.0616335	0.157981	0.394337	-0.848547	-0.0979087	-0.00645371	
53.912	0.0624222	0.156283	0.394141	-0.84856	-0.100474	-0.00231686	
53.913	0.0628161	0.155435	0.394037	-0.848557	-0.101757	-0.000248045	
53.918	0.0647849	0.151192	0.393512	-0.848532	-0.108175	0.0101005	
53.9189	0.0651344	0.150438	0.393416	-0.848522	-0.109316	0.0119403	
53.92	0.0655715	0.149496	0.393293	-0.848508	-0.110743	0.0142414	
53.92	0.0655718	0.149495	0.393293	-0.848508	-0.110744	0.0142425	
53.922	0.0663584	0.147798	0.393072	-0.848479	-0.113313	0.0183852	
53.923	0.0667512	0.14695	0.392955	-0.848456	-0.114598	0.0204567	
53.928	0.0687144	0.142708	0.392366	-0.848328	-0.121022	0.0308179	
53.9289	0.0690629	0.141954	0.392258	-0.848299	-0.122164	0.0326597	
53.93	0.0694987	0.141012	0.392122	-0.848262	-0.123592	0.0349633	
53.93	0.069499	0.141011	0.392122	-0.848262	-0.123593	0.0349644	
53.932	0.0702832	0.139315	0.391874	-0.848192	-0.126164	0.0391114	
53.933	0.0706748	0.138466	0.391745	-0.848148	-0.127449	0.0411847	
53.938	0.0726318	0.134226	0.391092	-0.847916	-0.133875	0.0515543	
53.9389	0.0729792	0.133473	0.390972	-0.847869	-0.135017	0.0533974	
53.94	0.0734135	0.132531	0.390821	-0.847809	-0.136445	0.0557024	
53.94	0.0734138	0.132531	0.390821	-0.847809	-0.136445	0.0557035	
53.942	0.0741954	0.130835	0.390549	-0.847697	-0.139016	0.059853	
53.943	0.0745856	0.129987	0.390406	-0.847632	-0.1403	0.0619273	
53.948	0.0765358	0.12575	0.389689	-0.847297	-0.146721	0.0723011	
53.9489	0.0768819	0.124997	0.389558	-0.847231	-0.147861	0.0741446	
53.95	0.0773147	0.124056	0.389393	-0.847148	-0.149288	0.0764502	
