t	xWAG	bWAG	
3.81334	0.318554	-0.00512115	
3.81451	0.319428	-0.00511428	
3.81471	0.319583	-0.00511306	
3.81497	0.319778	-0.00511151	
3.81497	0.319778	-0.0051115	
3.81497	0.319778	-0.0051115	
3.8154	0.320101	-0.00510893	
3.81562	0.320262	-0.00510763	
3.81669	0.321071	-0.0051011	
3.81688	0.321215	-0.00509993	
3.81712	0.321394	-0.00509846	
3.81712	0.321394	-0.00509846	
3.81712	0.321394	-0.00509846	
3.81756	0.321728	-0.00509574	
3.81778	0.321894	-0.00509436	
3.81889	0.322728	-0.00508745	
3.81908	0.322876	-0.00508622	
3.81933	0.323062	-0.00508467	
3.81933	0.323062	-0.00508466	
3.81933	0.323062	-0.00508466	
3.81946	0.323163	-0.00508381	
3.81953	0.323214	-0.00508339	
3.81987	0.323467	-0.00508126	
3.81993	0.323512	-0.00508088	
3.82	0.323568	-0.00508041	
3.82	0.323568	-0.00508041	
3.82	0.323568	-0.00508041	
3.82052	0.323965	-0.00507706	
3.82079	0.324163	-0.00507537	
3.8221	0.325157	-0.00506686	
3.82233	0.325333	-0.00506535	
3.82262	0.325554	-0.00506344	
3.82262	0.325554	-0.00506343	
3.82262	0.325554	-0.00506343	
3.82309	0.325906	-0.00506038	
3.82332	0.326081	-0.00505885	
3.82448	0.326961	-0.00505114	
3.82468	0.327117	-0.00504976	
3.82494	0.327313	-0.00504804	
3.82494	0.327313	-0.00504803	
3.82494	0.327313	-0.00504803	
3.82537	0.32764	-0.00504513	
3.82559	0.327804	-0.00504367	
3.82667	0.328623	-0.00503634	
3.82686	0.328769	-0.00503503	
3.8271	0.328952	-0.00503339	
3.8271	0.328951	-0.00503338	
3.8271	0.328951	-0.00503338	
3.82754	0.329288	-0.00503035	
3.82776	0.329457	-0.00502881	
3.82887	0.3303	-0.00502113	
3.82906	0.33045	-0.00501976	
3.82931	0.330637	-0.00501804	
3.82931	0.330637	-0.00501804	
3.82931	0.330637	-0.00501804	
3.82945	0.330743	-0.00501707	
3.82952	0.330796	-0.00501658	
3.82986	0.33106	-0.00501415	
3.82992	0.331107	-0.00501372	
3.83	0.331165	-0.00501318	
3.83	0.331165	-0.00501318	
3.83	0.331165	-0.00501318	
3.83052	0.331563	-0.0050095	
3.83078	0.331763	-0.00500765	
3.83208	0.332759	-0.00499835	
3.83232	0.332936	-0.00499669	
3.83261	0.333158	-0.00499461	
3.83261	0.333158	-0.0049946	
3.83261	0.333158	-0.0049946	
3.83307	0.333512	-0.00499127	
3.8333	0.333689	-0.00498959	
3.83445	0.334575	-0.00498119	
3.83466	0.334733	-0.00497969	
3.83492	0.33493	-0.00497781	
3.83492	0.33493	-0.0049778	
3.83492	0.33493	-0.0049778	
3.83535	0.335262	-0.00497463	
3.83557	0.335428	-0.00497303	
3.83665	0.336259	-0.00496503	
3.83684	0.336407	-0.00496361	
3.83708	0.336592	-0.00496182	
3.83708	0.336592	-0.00496181	
3.83708	0.336592	-0.00496181	
3.83752	0.336933	-0.00495851	
3.83774	0.337103	-0.00495685	
3.83885	0.337956	-0.00494853	
3.83905	0.338108	-0.00494705	
3.83929	0.338297	-0.0049452	
3.83929	0.338297	-0.00494519	
3.83929	0.338297	-0.00494519	
3.83943	0.338407	-0.00494412	
3.8395	0.338461	-0.00494358	
3.83986	0.338734	-0.0049409	
3.83992	0.338783	-0.00494042	
3.84	0.338844	-0.00493982	
3.84	0.338844	-0.00493982	
3.84	0.338844	-0.00493982	
3.84052	0.339244	-0.00493588	
3.84078	0.339444	-0.0049339	
3.84207	0.340446	-0.00492397	
3.8423	0.340625	-0.0049222	
3.84259	0.340847	-0.00491998	
3.84259	0.340847	-0.00491997	
3.84259	0.340847	-0.00491997	
3.84305	0.341205	-0.00491641	
3.84328	0.341383	-0.00491462	
3.84444	0.342277	-0.00490566	
3.84464	0.342436	-0.00490406	
3.8449	0.342635	-0.00490206	
3.8449	0.342635	-0.00490205	
3.8449	0.342635	-0.00490205	
3.84533	0.342972	-0.00489866	
3.84555	0.34314	-0.00489696	
3.84663	0.343983	-0.00488843	
3.84683	0.344133	-0.00488692	
3.84707	0.34432	-0.00488501	
3.84707	0.34432	-0.00488501	
3.84707	0.34432	-0.00488501	
3.84751	0.344665	-0.0048815	
3.84773	0.344838	-0.00487974	
3.84884	0.345701	-0.00487094	
3.84904	0.345854	-0.00486937	
3.84928	0.346046	-0.00486741	
3.84928	0.346046	-0.0048674	
3.84928	0.346046	-0.0048674	
3.84943	0.346158	-0.00486625	
3.8495	0.346214	-0.00486568	
3.84986	0.346494	-0.00486281	
3.84992	0.346543	-0.0048623	
3.85	0.346606	-0.00486166	
3.85	0.346606	-0.00486166	
3.85	0.346606	-0.00486166	
3.85052	0.347009	-0.00485752	
3.85078	0.347211	-0.00485544	
3.85207	0.348221	-0.00484503	
3.8523	0.348401	-0.00484318	
3.85258	0.348626	-0.00484085	
3.85258	0.348626	-0.00484084	
3.85258	0.348626	-0.00484084	
3.85305	0.348987	-0.00483711	
3.85328	0.349167	-0.00483524	
3.85443	0.350071	-0.00482586	
3.85463	0.350232	-0.0048242	
3.85489	0.350433	-0.00482211	
3.85489	0.350433	-0.0048221	
3.85489	0.350433	-0.0048221	
3.85532	0.350774	-0.00481855	
3.85554	0.350944	-0.00481677	
3.85663	0.351798	-0.00480786	
3.85682	0.35195	-0.00480628	
3.85706	0.35214	-0.0048043	
3.85706	0.35214	-0.00480429	
3.85706	0.35214	-0.00480429	
3.85751	0.352489	-0.00480064	
3.85773	0.352664	-0.00479881	
3.85884	0.353538	-0.00478966	
3.85904	0.353694	-0.00478803	
3.85928	0.353888	-0.00478599	
3.85928	0.353888	-0.00478599	
3.85928	0.353888	-0.00478599	
3.85943	0.354001	-0.0047848	
3.8595	0.354058	-0.00478421	
3.85986	0.354341	-0.00478123	
3.85992	0.354391	-0.0047807	
3.86	0.354454	-0.00478004	
3.86	0.354454	-0.00478004	
3.86	0.354454	-0.00478004	
3.86052	0.354862	-0.00477576	
3.86078	0.355067	-0.00477361	
3.86207	0.356089	-0.00476286	
3.8623	0.356271	-0.00476095	
3.86259	0.356498	-0.00475856	
3.86259	0.356498	-0.00475855	
3.86259	0.356498	-0.00475855	
3.86305	0.356863	-0.0047547	
3.86328	0.357046	-0.00475277	
3.86443	0.35796	-0.00474313	
3.86464	0.358123	-0.00474142	
3.86489	0.358326	-0.00473928	
3.86489	0.358326	-0.00473927	
3.86489	0.358326	-0.00473927	
3.86533	0.358672	-0.00473562	
3.86554	0.358845	-0.0047338	
3.86663	0.35971	-0.00472467	
3.86683	0.359864	-0.00472305	
3.86707	0.360056	-0.00472102	
3.86707	0.360056	-0.00472101	
3.86707	0.360056	-0.00472101	
3.86751	0.36041	-0.00471727	
3.86774	0.360587	-0.0047154	
3.86885	0.361473	-0.00470605	
3.86904	0.36163	-0.00470439	
3.86929	0.361827	-0.00470231	
3.86929	0.361827	-0.0047023	
3.86929	0.361827	-0.0047023	
3.86943	0.36194	-0.00470111	
3.8695	0.361997	-0.00470051	
3.86986	0.362279	-0.00469753	
3.86992	0.36233	-0.004697	
3.87	0.362393	-0.00469633	
3.87	0.362393	-0.00469633	
3.87	0.362393	-0.00469633	
3.87052	0.362807	-0.00469196	
3.87078	0.363014	-0.00468977	
3.87207	0.364051	-0.00467883	
3.87231	0.364235	-0.00467689	
3.87259	0.364466	-0.00467446	
3.87259	0.364466	-0.00467445	
3.87259	0.364466	-0.00467445	
3.87306	0.364836	-0.00467055	
3.87329	0.365021	-0.0046686	
3.87444	0.365948	-0.00465884	
3.87465	0.366113	-0.00465711	
3.8749	0.366319	-0.00465494	
3.8749	0.366319	-0.00465493	
3.8749	0.366319	-0.00465493	
3.87534	0.366668	-0.00465125	
3.87556	0.366844	-0.00464941	
3.87665	0.367719	-0.00464021	
3.87684	0.367875	-0.00463858	
3.87708	0.36807	-0.00463654	
3.87708	0.36807	-0.00463653	
3.87708	0.36807	-0.00463653	
3.87753	0.368428	-0.00463277	
3.87775	0.368608	-0.00463088	
3.87886	0.369506	-0.00462148	
3.87906	0.369666	-0.00461981	
3.87931	0.369865	-0.00461772	
3.87931	0.369865	-0.00461772	
3.87931	0.369865	-0.00461772	
3.87945	0.369977	-0.00461655	
3.87952	0.370033	-0.00461597	
3.87986	0.370312	-0.00461305	
3.87992	0.370361	-0.00461254	
3.88	0.370423	-0.00461189	
3.88	0.370423	-0.00461189	
3.88	0.370423	-0.00461189	
3.88052	0.370844	-0.00460749	
3.88078	0.371055	-0.00460529	
3.88209	0.37211	-0.00459431	
3.88232	0.372298	-0.00459236	
3.88261	0.372533	-0.00458992	
3.88261	0.372533	-0.00458991	
3.88261	0.372533	-0.00458991	
3.88307	0.372908	-0.00458601	
3.8833	0.373096	-0.00458407	
3.88446	0.374036	-0.00457434	
3.88467	0.374203	-0.00457262	
3.88492	0.374412	-0.00457046	
3.88492	0.374412	-0.00457045	
3.88492	0.374412	-0.00457045	
3.88536	0.374766	-0.0045668	
3.88558	0.374943	-0.00456497	
3.88667	0.375828	-0.00455586	
3.88686	0.375986	-0.00455424	
3.8871	0.376183	-0.00455222	
3.8871	0.376183	-0.00455221	
3.8871	0.376183	-0.00455221	
3.88755	0.376547	-0.00454848	
3.88777	0.376729	-0.00454661	
3.88889	0.37764	-0.0045373	
3.88909	0.377802	-0.00453566	
3.88933	0.378004	-0.00453359	
3.88933	0.378004	-0.00453358	
3.88933	0.378004	-0.00453358	
3.88947	0.378113	-0.00453247	
3.88953	0.378168	-0.00453192	
3.88987	0.37844	-0.00452915	
3.88993	0.378488	-0.00452866	
3.89	0.378549	-0.00452804	
3.89	0.378549	-0.00452804	
3.89	0.378549	-0.00452804	
3.89053	0.378979	-0.00452367	
3.89079	0.379194	-0.00452149	
3.8921	0.38027	-0.00451061	
3.89234	0.380461	-0.00450869	
3.89263	0.380701	-0.00450628	
3.89263	0.380701	-0.00450626	
3.89263	0.380701	-0.00450626	
3.89309	0.381082	-0.00450243	
3.89333	0.381272	-0.00450051	
3.89449	0.382227	-0.00449095	
3.89469	0.382397	-0.00448926	
3.89495	0.382609	-0.00448715	
3.89495	0.382609	-0.00448714	
3.89495	0.382609	-0.00448714	
3.89539	0.382967	-0.00448357	
3.8956	0.383146	-0.00448179	
3.89669	0.384041	-0.0044729	
3.89689	0.3842	-0.00447133	
3.89713	0.384399	-0.00446936	
3.89713	0.384399	-0.00446936	
3.89713	0.384399	-0.00446936	
3.89757	0.384769	-0.00446571	
3.8978	0.384953	-0.00446389	
3.89892	0.385877	-0.00445482	
3.89912	0.386042	-0.00445321	
3.89936	0.386247	-0.0044512	
3.89936	0.386247	-0.0044512	
3.89936	0.386247	-0.0044512	
3.89949	0.386352	-0.00445017	
3.89956	0.386405	-0.00444966	
3.89987	0.386667	-0.00444709	
3.89993	0.386714	-0.00444664	
3.9	0.386772	-0.00444607	
3.9	0.386772	-0.00444607	
3.9	0.386772	-0.00444607	
3.90053	0.387212	-0.00444179	
3.9008	0.387432	-0.00443966	
3.90212	0.388533	-0.00442902	
3.90236	0.388728	-0.00442714	
3.90266	0.388973	-0.00442478	
3.90266	0.388973	-0.00442477	
3.90266	0.388973	-0.00442477	
3.90312	0.389361	-0.00442105	
3.90336	0.389555	-0.00441919	
3.90452	0.390525	-0.00440994	
3.90473	0.390698	-0.0044083	
3.90499	0.390914	-0.00440626	
3.90499	0.390914	-0.00440625	
3.90499	0.390914	-0.00440625	
3.90542	0.391275	-0.00440282	
3.90564	0.391456	-0.00440112	
3.90673	0.39236	-0.0043926	
3.90692	0.392521	-0.0043911	
3.90716	0.392722	-0.00438922	
3.90716	0.392722	-0.00438921	
3.90716	0.392722	-0.00438921	
3.90761	0.393097	-0.00438571	
3.90783	0.393284	-0.00438396	
3.90895	0.394221	-0.00437526	
3.90915	0.394388	-0.00437373	
3.9094	0.394597	-0.0043718	
3.9094	0.394597	-0.00437179	
3.9094	0.394597	-0.00437179	
3.90952	0.394697	-0.00437087	
3.90958	0.394747	-0.00437041	
3.90988	0.394997	-0.00436811	
3.90993	0.395041	-0.0043677	
3.91	0.395097	-0.00436719	
3.91	0.395097	-0.00436719	
3.91	0.395097	-0.00436719	
3.91054	0.395547	-0.00436305	
3.91081	0.395773	-0.00436099	
3.91215	0.396902	-0.00435073	
3.91239	0.397103	-0.00434892	
3.91269	0.397354	-0.00434665	
3.91269	0.397354	-0.00434664	
3.91269	0.397354	-0.00434664	
3.91316	0.397749	-0.00434308	
3.9134	0.397946	-0.00434132	
3.91457	0.398935	-0.00433249	
3.91478	0.399111	-0.00433093	
3.91504	0.399331	-0.00432898	
3.91504	0.399331	-0.00432897	
3.91504	0.399331	-0.00432897	
3.91547	0.399695	-0.00432575	
3.91569	0.399877	-0.00432414	
3.91677	0.400789	-0.00431614	
3.91696	0.400951	-0.00431473	
3.9172	0.401154	-0.00431296	
3.9172	0.401154	-0.00431295	
3.9172	0.401154	-0.00431295	
3.91765	0.401533	-0.00430965	
3.91787	0.401723	-0.004308	
3.919	0.402673	-0.00429981	
3.9192	0.402843	-0.00429836	
3.91945	0.403054	-0.00429655	
3.91945	0.403054	-0.00429655	
3.91945	0.403054	-0.00429655	
3.91956	0.403148	-0.00429575	
3.91961	0.403195	-0.00429534	
3.91989	0.403429	-0.00429334	
3.91994	0.403471	-0.00429299	
3.92	0.403523	-0.00429254	
3.92	0.403523	-0.00429254	
3.92	0.403523	-0.00429254	
3.92055	0.403987	-0.00428859	
3.92082	0.404219	-0.00428664	
3.92219	0.405381	-0.00427688	
3.92243	0.405587	-0.00427517	
3.92273	0.405846	-0.00427302	
3.92273	0.405846	-0.00427301	
3.92273	0.405846	-0.00427301	
3.92321	0.406248	-0.00426966	
3.92344	0.40645	-0.004268	
3.92463	0.407458	-0.00425973	
3.92484	0.407637	-0.00425827	
3.9251	0.407861	-0.00425645	
3.9251	0.407861	-0.00425643	
3.9251	0.407861	-0.00425643	
3.92553	0.408228	-0.00425345	
3.92574	0.408411	-0.00425198	
3.92682	0.409329	-0.0042446	
3.92701	0.409493	-0.0042433	
3.92725	0.409697	-0.00424167	
3.92725	0.409697	-0.00424167	
3.92725	0.409697	-0.00424167	
3.9277	0.410081	-0.00423861	
3.92792	0.410273	-0.00423709	
3.92904	0.411235	-0.00422953	
3.92924	0.411406	-0.0042282	
3.92949	0.41162	-0.00422654	
3.92949	0.41162	-0.00422653	
3.92949	0.41162	-0.00422653	
3.92959	0.411707	-0.00422585	
3.92964	0.41175	-0.00422551	
3.9299	0.411968	-0.00422382	
3.92994	0.412007	-0.00422352	
3.93	0.412055	-0.00422315	
3.93	0.412055	-0.00422315	
3.93	0.412055	-0.00422315	
3.93051	0.412491	-0.00421977	
3.93076	0.41271	-0.00421811	
3.93203	0.413801	-0.00420978	
3.93226	0.413995	-0.00420832	
3.93254	0.414238	-0.00420649	
3.93254	0.414238	-0.00420648	
3.93254	0.414238	-0.00420648	
3.93302	0.414656	-0.00420334	
3.93327	0.414865	-0.00420178	
3.93448	0.415912	-0.00419402	
3.93469	0.416098	-0.00419266	
3.93496	0.41633	-0.00419095	
3.93496	0.41633	-0.00419094	
3.93496	0.41633	-0.00419094	
3.93543	0.416737	-0.00418797	
3.93567	0.41694	-0.0041865	
3.93684	0.417957	-0.00417917	
3.93705	0.418138	-0.00417788	
3.93731	0.418364	-0.00417626	
3.93731	0.418364	-0.00417626	
3.93731	0.418364	-0.00417626	
3.93778	0.418765	-0.0041734	
3.93801	0.418966	-0.00417198	
3.93917	0.419971	-0.00416494	
3.93937	0.42015	-0.0041637	
3.93963	0.420374	-0.00416216	
3.93963	0.420374	-0.00416215	
3.93963	0.420374	-0.00416215	
3.9397	0.420438	-0.00416171	
3.93974	0.42047	-0.00416148	
3.93993	0.42063	-0.00416038	
3.93996	0.420659	-0.00416018	
3.94	0.420694	-0.00415994	
3.94	0.420694	-0.00415994	
3.94	0.420694	-0.00415994	
3.94037	0.421015	-0.00415773	
3.94055	0.421176	-0.00415663	
3.94148	0.421978	-0.00415118	
3.94164	0.422121	-0.00415022	
3.94184	0.4223	-0.00414902	
3.94184	0.4223	-0.00414902	
3.94184	0.4223	-0.00414902	
3.94235	0.422738	-0.00414607	
3.9426	0.422957	-0.00414462	
3.94385	0.424053	-0.0041374	
3.94408	0.424248	-0.00413613	
3.94436	0.424492	-0.00413454	
3.94436	0.424492	-0.00413454	
3.94436	0.424492	-0.00413454	
3.94495	0.425008	-0.00413118	
3.94524	0.425267	-0.00412954	
3.94672	0.426561	-0.00412133	
3.94698	0.426792	-0.0041199	
3.94731	0.42708	-0.0041181	
3.94731	0.42708	-0.00411809	
3.94731	0.42708	-0.00411809	
3.94785	0.427551	-0.00411516	
3.94812	0.427787	-0.00411372	
3.94946	0.428969	-0.00410654	
3.9497	0.429179	-0.00410529	
3.95	0.429442	-0.00410372	
3.95	0.429442	-0.0041037	
3.94772	0.427437	-0.00411587	
3.94792	0.427615	-0.00411478	
3.94894	0.428509	-0.00410931	
3.94912	0.428669	-0.00410835	
3.94935	0.428867	-0.00410715	
3.94935	0.428867	-0.00410715	
3.94935	0.428867	-0.00410715	
3.94948	0.428982	-0.00410646	
3.94954	0.42904	-0.00410611	
3.94987	0.429327	-0.00410439	
3.94993	0.429378	-0.00410409	
3.95	0.429442	-0.0041037	
3.95	0.429442	-0.0041037	
3.95	0.429442	-0.0041037	
3.9506	0.429968	-0.00410057	
3.9509	0.430231	-0.00409903	
3.95239	0.431549	-0.00409138	
3.95266	0.431784	-0.00409004	
3.95299	0.432077	-0.00408837	
3.95299	0.432077	-0.00408836	
3.95299	0.432077	-0.00408836	
3.95348	0.432509	-0.0040859	
3.95372	0.432726	-0.00408469	
3.95495	0.433809	-0.00407868	
3.95516	0.434002	-0.00407763	
3.95544	0.434243	-0.00407632	
3.95544	0.434243	-0.00407631	
3.95544	0.434243	-0.00407631	
3.95584	0.434602	-0.00407435	
3.95604	0.434782	-0.00407339	
3.95706	0.435682	-0.00406858	
3.95724	0.435843	-0.00406774	
3.95746	0.436043	-0.00406669	
3.95746	0.436043	-0.00406668	
3.95746	0.436043	-0.00406668	
3.95789	0.436425	-0.00406468	
3.95811	0.436617	-0.00406369	
3.95919	0.437575	-0.00405877	
3.95938	0.437746	-0.00405791	
3.95962	0.437959	-0.00405683	
3.95962	0.437959	-0.00405683	
3.95962	0.437959	-0.00405683	
3.95969	0.438027	-0.00405649	
3.95973	0.438061	-0.00405632	
3.95992	0.438231	-0.00405546	
3.95996	0.438261	-0.00405531	
3.96	0.438299	-0.00405512	
3.96	0.438299	-0.00405512	
3.96	0.438299	-0.00405512	
3.96038	0.43864	-0.00405342	
3.96057	0.43881	-0.00405258	
3.96153	0.439663	-0.0040484	
3.9617	0.439815	-0.00404767	
3.96191	0.440004	-0.00404676	
3.96191	0.440004	-0.00404675	
3.96191	0.440004	-0.00404675	
3.96245	0.440483	-0.00404445	
3.96271	0.440723	-0.00404332	
3.96405	0.441922	-0.00403773	
3.96429	0.442135	-0.00403675	
3.96459	0.442402	-0.00403554	
3.96459	0.442402	-0.00403553	
3.96459	0.442402	-0.00403553	
3.96521	0.442956	-0.00403301	
3.96552	0.443234	-0.00403179	
3.96706	0.444623	-0.00402571	
3.96734	0.44487	-0.00402465	
3.96768	0.445179	-0.00402334	
3.96768	0.445179	-0.00402333	
3.96768	0.445179	-0.00402333	
3.96815	0.445596	-0.00402156	
3.96838	0.445805	-0.0040207	
3.96954	0.44685	-0.0040164	
3.96974	0.447036	-0.00401566	
3.97	0.447268	-0.00401473	
3.97	0.447268	-0.00401472	
3.97	0.447268	-0.00401472	
3.97041	0.447638	-0.00401323	
3.97061	0.447823	-0.00401251	
3.97164	0.448748	-0.00400891	
3.97182	0.448912	-0.00400828	
3.97205	0.449118	-0.00400749	
3.97205	0.449118	-0.00400749	
3.97205	0.449118	-0.00400749	
3.97252	0.449543	-0.00400588	
3.97275	0.449755	-0.00400509	
3.97392	0.450819	-0.00400118	
3.97413	0.451008	-0.0040005	
3.97439	0.451244	-0.00399966	
3.97439	0.451244	-0.00399965	
3.97439	0.451244	-0.00399965	
3.97491	0.451716	-0.00399797	
3.97517	0.451952	-0.00399716	
3.97647	0.453132	-0.00399312	
3.9767	0.453342	-0.00399242	
3.97699	0.453604	-0.00399155	
3.97699	0.453604	-0.00399154	
3.97699	0.453604	-0.00399154	
3.9775	0.454068	-0.00399001	
3.97775	0.4543	-0.00398927	
3.97903	0.455461	-0.00398559	
3.97925	0.455668	-0.00398496	
3.97954	0.455926	-0.00398416	
3.97954	0.455926	-0.00398416	
3.97954	0.455926	-0.00398416	
3.97963	0.456011	-0.0039839	
3.97968	0.456053	-0.00398377	
3.97991	0.456264	-0.00398313	
3.97995	0.456302	-0.00398302	
3.98	0.456349	-0.00398288	
3.98	0.456349	-0.00398288	
3.98	0.456349	-0.00398288	
3.98046	0.456771	-0.00398161	
3.98069	0.456983	-0.003981	
3.98185	0.458041	-0.00397795	
3.98206	0.458229	-0.00397742	
3.98231	0.458464	-0.00397677	
3.98231	0.458464	-0.00397677	
3.98231	0.458464	-0.00397677	
3.98285	0.458954	-0.00397541	
3.98311	0.459199	-0.00397476	
3.98445	0.460424	-0.00397154	
3.98469	0.460642	-0.00397099	
3.98498	0.460915	-0.0039703	
3.98498	0.460915	-0.0039703	
3.98498	0.460915	-0.0039703	
3.98552	0.461411	-0.00396905	
3.98579	0.46166	-0.00396846	
3.98714	0.462903	-0.00396553	
3.98738	0.463124	-0.00396503	
3.98768	0.463401	-0.00396441	
3.98768	0.463401	-0.0039644	
3.98768	0.463401	-0.0039644	
3.98815	0.463828	-0.00396344	
3.98838	0.464043	-0.00396299	
3.98954	0.465113	-0.00396073	
3.98974	0.465304	-0.00396034	
3.99	0.465542	-0.00395986	
3.99	0.465542	-0.00395986	
3.99	0.465542	-0.00395986	
3.99046	0.465963	-0.00395901	
3.99068	0.466174	-0.00395861	
3.99182	0.467229	-0.00395662	
3.99202	0.467417	-0.00395628	
3.99228	0.467651	-0.00395586	
3.99228	0.467651	-0.00395586	
3.99228	0.467651	-0.00395586	
3.99279	0.468125	-0.00395501	
3.99304	0.468363	-0.00395462	
3.99432	0.469549	-0.00395267	
3.99455	0.469761	-0.00395234	
3.99483	0.470025	-0.00395193	
3.99483	0.470025	-0.00395192	
3.99483	0.470025	-0.00395192	
3.99537	0.470526	-0.00395116	
3.99564	0.470778	-0.0039508	
3.99699	0.472034	-0.00394906	
3.99723	0.472258	-0.00394877	
3.99753	0.472537	-0.00394841	
3.99753	0.472537	-0.00394841	
3.99753	0.472537	-0.00394841	
3.99802	0.472999	-0.00394782	
3.99827	0.47323	-0.00394755	
3.99951	0.474385	-0.00394624	
3.99973	0.474591	-0.00394602	
4	0.474848	-0.00394575	
4	0.474848	-0.00394575	
4	0.474848	-0.00394575	
4.00047	0.475292	-0.00394529	
4.00071	0.475515	-0.00394508	
4.0019	0.476627	-0.00394408	
4.00211	0.476825	-0.00394391	
4.00237	0.477072	-0.00394371	
4.00237	0.477072	-0.00394371	
4.00237	0.477072	-0.00394371	
4.00287	0.477537	-0.00394333	
4.00312	0.47777	-0.00394317	
4.00435	0.478935	-0.00394239	
4.00457	0.479142	-0.00394226	
4.00485	0.479401	-0.00394211	
4.00485	0.479401	-0.00394211	
4.00485	0.479401	-0.00394211	
4.00538	0.479899	-0.00394183	
4.00564	0.480149	-0.00394171	
4.00696	0.481396	-0.00394118	
4.0072	0.481618	-0.0039411	
4.00749	0.481896	-0.00394101	
4.00749	0.481896	-0.003941	
4.00749	0.481896	-0.003941	
4.008	0.482369	-0.00394085	
4.00825	0.482606	-0.0039408	
4.0095	0.483792	-0.00394057	
4.00972	0.484003	-0.00394055	
4.01	0.484267	-0.00394052	
4.01	0.484267	-0.00394052	
4.01	0.484267	-0.00394052	
4.0105	0.484744	-0.00394048	
4.01075	0.484982	-0.00394048	
4.01201	0.486176	-0.00394053	
4.01224	0.486389	-0.00394055	
4.01252	0.486654	-0.00394059	
4.01252	0.486654	-0.00394058	
4.01252	0.486654	-0.00394058	
4.01303	0.487147	-0.00394065	
4.01329	0.487393	-0.00394071	
4.01459	0.488626	-0.00394105	
4.01482	0.488846	-0.00394112	
4.01511	0.48912	-0.00394122	
4.01511	0.48912	-0.00394122	
4.01511	0.48912	-0.00394122	
4.01563	0.489619	-0.00394141	
4.01589	0.489868	-0.00394153	
4.0172	0.491117	-0.00394216	
4.01743	0.491339	-0.00394229	
4.01772	0.491617	-0.00394245	
4.01772	0.491617	-0.00394245	
4.01772	0.491617	-0.00394245	
4.01818	0.492052	-0.00394271	
4.01841	0.492271	-0.00394287	
4.01954	0.493361	-0.00394365	
4.01975	0.493555	-0.0039438	
4.02	0.493798	-0.00394399	
4.02	0.493798	-0.00394399	
4.02	0.493798	-0.00394399	
4.0205	0.494282	-0.00394438	
4.02076	0.494524	-0.0039446	
4.02202	0.495735	-0.00394572	
4.02224	0.495951	-0.00394594	
4.02252	0.496221	-0.00394621	
4.02252	0.496221	-0.00394621	
4.02252	0.496221	-0.00394621	
4.02314	0.496816	-0.00394682	
4.02345	0.497115	-0.00394716	
4.025	0.498607	-0.0039489	
4.02528	0.498872	-0.00394924	
4.02562	0.499204	-0.00394966	
4.02562	0.499204	-0.00394966	
4.02562	0.499204	-0.00394966	
4.02623	0.499791	-0.00395041	
4.02653	0.500085	-0.00395082	
4.02805	0.501554	-0.00395292	
4.02832	0.501816	-0.00395331	
4.02866	0.502143	-0.00395382	
4.02866	0.502142	-0.0039538	
4.02608	0.499648	-0.00395023	
4.02631	0.499871	-0.00395053	
4.02746	0.500983	-0.00395208	
4.02767	0.50118	-0.00395237	
4.02792	0.501428	-0.00395273	
4.02792	0.501428	-0.00395273	
4.02792	0.501428	-0.00395273	
4.02834	0.50183	-0.00395332	
4.02855	0.502031	-0.00395363	
4.02958	0.503037	-0.00395521	
4.02977	0.503216	-0.0039555	
4.03	0.50344	-0.00395587	
4.03	0.50344	-0.00395587	
4.03	0.50344	-0.00395587	
4.03065	0.504072	-0.0039569	
4.03098	0.504388	-0.00395746	
4.0326	0.505969	-0.00396029	
4.03289	0.50625	-0.00396081	
4.03325	0.506602	-0.00396147	
4.03325	0.506602	-0.00396148	
4.03325	0.506602	-0.00396148	
4.03409	0.507414	-0.00396302	
4.03451	0.507821	-0.00396385	
4.03659	0.509856	-0.00396808	
4.03696	0.510218	-0.00396886	
4.03742	0.510671	-0.00396986	
4.03742	0.510671	-0.00396987	
4.03742	0.510671	-0.00396987	
4.03794	0.511175	-0.00397099	
4.0382	0.511427	-0.00397157	
4.03948	0.512689	-0.00397451	
4.03971	0.512913	-0.00397505	
