t	a1	a2	da1	da2	
2.153	0.0126082	-0.0300347	0.0671617	-0.05246	
2.158	0.0129455	-0.0302945	0.0677766	-0.051515	
2.15889	0.0130056	-0.0303401	0.0678836	-0.0513452	
2.16	0.0130812	-0.0303971	0.0680168	-0.0511316	
2.16	0.0130813	-0.0303973	0.0680171	-0.051131	
2.162	0.0132174	-0.0304995	0.068256	-0.0507455	
2.163	0.0132859	-0.0305498	0.0683718	-0.0505492	
2.168	0.0136292	-0.0308	0.0689466	-0.049564	
2.16889	0.0136904	-0.0308439	0.0690465	-0.0493872	
2.17	0.0137672	-0.0308986	0.0691707	-0.0491647	
2.17	0.0137673	-0.0308988	0.069171	-0.0491641	
2.172	0.0139057	-0.0309971	0.0693937	-0.0487628	
2.173	0.0139753	-0.0310454	0.0695014	-0.0485587	
2.178	0.0143241	-0.0312856	0.0700355	-0.0475349	
2.17889	0.0143863	-0.0313276	0.0701281	-0.0473513	
2.18	0.0144643	-0.0313801	0.0702433	-0.0471204	
2.18	0.0144645	-0.0313803	0.0702435	-0.0471197	
2.182	0.014605	-0.0314745	0.0704498	-0.0467033	
2.183	0.0146757	-0.0315207	0.0705493	-0.0464917	
2.188	0.0150296	-0.0317505	0.0710421	-0.0454308	
2.18889	0.0150926	-0.0317906	0.0711273	-0.0452408	
2.19	0.0151717	-0.0318408	0.0712332	-0.0450018	
2.19	0.0151719	-0.0318409	0.0712335	-0.0450011	
2.192	0.0153144	-0.0319309	0.0714232	-0.0445701	
2.193	0.0153861	-0.031975	0.0715142	-0.0443515	
2.198	0.0157447	-0.0321939	0.0719652	-0.0432552	
2.19889	0.0158086	-0.0322322	0.072043	-0.043059	
2.2	0.0158887	-0.0322799	0.0721396	-0.0428123	
2.2	0.0158889	-0.0322801	0.0721398	-0.0428115	
2.202	0.0160331	-0.0323657	0.0723126	-0.0423668	
2.203	0.0161057	-0.0324075	0.0723952	-0.0421414	
2.208	0.0164686	-0.0326153	0.0728039	-0.0410115	
2.20889	0.0165332	-0.0326516	0.0728742	-0.0408094	
2.21	0.0166143	-0.0326968	0.0729613	-0.0405554	
2.21	0.0166144	-0.0326969	0.0729615	-0.0405546	
2.212	0.0167604	-0.0327781	0.0731173	-0.0400967	
2.213	0.0168337	-0.0328176	0.0731913	-0.0398649	
2.218	0.0172005	-0.033014	0.0735572	-0.0387032	
2.21889	0.0172658	-0.0330482	0.0736199	-0.0384956	
2.22	0.0173476	-0.0330908	0.0736974	-0.0382347	
2.22	0.0173478	-0.0330909	0.0736976	-0.0382339	
2.222	0.0174952	-0.0331674	0.0738362	-0.0377636	
2.223	0.0175692	-0.0332046	0.0739017	-0.0375257	
2.228	0.0179395	-0.0333892	0.0742244	-0.0363341	
2.22889	0.0180053	-0.0334213	0.0742794	-0.0361213	
2.23	0.0180879	-0.0334613	0.0743473	-0.0358538	
2.23	0.0180881	-0.0334614	0.0743475	-0.035853	
2.232	0.0182368	-0.0335331	0.0744687	-0.0353711	
2.233	0.0183114	-0.0335679	0.0745255	-0.0351276	
2.238	0.0186847	-0.0337404	0.0748047	-0.0339079	
2.23889	0.0187511	-0.0337704	0.0748519	-0.0336901	
2.24	0.0188343	-0.0338077	0.0749101	-0.0334166	
2.24	0.0188345	-0.0338078	0.0749103	-0.0334158	
2.242	0.0189843	-0.0338746	0.0750141	-0.032923	
2.243	0.0190594	-0.033907	0.0750621	-0.0326742	
2.248	0.0194353	-0.0340672	0.0752975	-0.0314284	
2.24889	0.0195021	-0.0340949	0.075337	-0.0312061	
2.25	0.0195858	-0.0341294	0.0753854	-0.0309269	
2.25	0.019586	-0.0341296	0.0753856	-0.0309261	
2.252	0.0197368	-0.0341914	0.0754718	-0.0304232	
2.253	0.0198124	-0.0342212	0.075511	-0.0301695	
2.258	0.0201903	-0.0343689	0.0757024	-0.0288995	
2.25889	0.0202575	-0.0343944	0.075734	-0.0286731	
2.26	0.0203417	-0.0344261	0.0757727	-0.0283888	
2.26	0.0203419	-0.0344262	0.0757728	-0.0283879	
2.262	0.0204934	-0.034483	0.0758414	-0.0278757	
2.263	0.0205694	-0.0345102	0.0758717	-0.0276176	
2.268	0.020949	-0.034645	0.0760189	-0.0263254	
2.26889	0.0210165	-0.0346682	0.0760427	-0.0260952	
2.27	0.021101	-0.0346971	0.0760715	-0.0258061	
2.27	0.0211012	-0.0346972	0.0760716	-0.0258052	
2.272	0.0212533	-0.0347488	0.0761225	-0.0252845	
2.273	0.0213295	-0.0347734	0.076144	-0.0250223	
2.278	0.0217104	-0.0348952	0.0762468	-0.0237101	
2.27889	0.0217781	-0.0349161	0.0762627	-0.0234764	
2.28	0.0218628	-0.0349421	0.0762817	-0.023183	
2.28	0.021863	-0.0349421	0.0762817	-0.0231821	
2.282	0.0220156	-0.0349885	0.0763149	-0.0226537	
2.283	0.0220919	-0.0350105	0.0763275	-0.0223879	
2.288	0.0224737	-0.0351191	0.0763859	-0.0210577	
2.28889	0.0225414	-0.0351376	0.0763939	-0.0208209	
2.29	0.0226263	-0.0351606	0.076403	-0.0205237	
2.29	0.0226265	-0.0351607	0.076403	-0.0205228	
2.292	0.0227793	-0.0352017	0.0764184	-0.0199876	
2.293	0.0228558	-0.0352211	0.0764221	-0.0197186	
2.298	0.0232378	-0.0353163	0.0764361	-0.0183724	
2.29889	0.0233056	-0.0353324	0.0764362	-0.0181329	
2.3	0.0233906	-0.0353524	0.0764354	-0.0178324	
2.3	0.0233908	-0.0353525	0.0764354	-0.0178315	
2.302	0.0235437	-0.0353882	0.076433	-0.0172903	
2.303	0.0236201	-0.0354048	0.0764278	-0.0170185	
2.308	0.0240021	-0.0354864	0.0763974	-0.0156586	
2.30889	0.0240699	-0.0355002	0.0763897	-0.0154168	
2.31	0.0241547	-0.0355172	0.076379	-0.0151133	
2.31	0.0241549	-0.0355172	0.076379	-0.0151124	
2.312	0.0243077	-0.0355475	0.0763588	-0.0145661	
2.313	0.024384	-0.0355613	0.0763448	-0.0142919	
2.318	0.0247655	-0.0356294	0.07627	-0.0129204	
2.31889	0.0248331	-0.0356407	0.0762544	-0.0126767	
2.32	0.0249179	-0.0356546	0.0762339	-0.0123709	
2.32	0.0249181	-0.0356547	0.0762339	-0.01237	
2.322	0.0250705	-0.0356794	0.076196	-0.0118194	
2.323	0.0251467	-0.0356905	0.0761731	-0.0115433	
2.328	0.0255272	-0.0357448	0.0760541	-0.0101624	
2.32889	0.0255946	-0.0357537	0.0760307	-0.00991706	
2.33	0.0256791	-0.0357645	0.0760004	-0.00960934	
2.33	0.0256793	-0.0357646	0.0760003	-0.00960841	
2.332	0.0258313	-0.0357838	0.0759448	-0.00905448	
2.333	0.0259072	-0.0357921	0.0759131	-0.00877686	
2.338	0.0262863	-0.0358326	0.0757501	-0.00738871	
2.33889	0.0263535	-0.035839	0.0757188	-0.00714225	
2.34	0.0264376	-0.0358467	0.0756788	-0.00683311	
2.34	0.0264378	-0.0358468	0.0756787	-0.00683217	
2.342	0.0265891	-0.0358604	0.0756056	-0.00627575	
2.343	0.0266647	-0.035866	0.0755651	-0.00599707	
2.348	0.0270419	-0.0358925	0.0753583	-0.00460389	
2.34889	0.0271087	-0.0358965	0.0753194	-0.00435666	
2.35	0.0271924	-0.0359012	0.0752696	-0.0040466	
2.35	0.0271926	-0.0359012	0.0752695	-0.00404565	
2.352	0.0273431	-0.0359093	0.0751789	-0.00348761	
2.353	0.0274182	-0.0359121	0.0751297	-0.00320833	
2.358	0.0277932	-0.0359246	0.0748794	-0.00181232	
2.35889	0.0278596	-0.0359261	0.0748328	-0.0015647	
2.36	0.0279427	-0.0359277	0.0747733	-0.00125421	
2.36	0.0279429	-0.0359277	0.0747732	-0.00125326	
2.362	0.0280924	-0.0359302	0.0746653	-0.000694489	
2.363	0.028167	-0.0359302	0.0746075	-0.000415039	
2.368	0.0285392	-0.0359288	0.0743141	0.000981575	
2.36889	0.0286051	-0.0359278	0.0742597	0.00122919	
2.37	0.0286876	-0.0359262	0.0741908	0.00153962	
2.37	0.0286878	-0.0359262	0.0741906	0.00154058	
2.372	0.0288362	-0.0359232	0.0740655	0.00209919	
2.373	0.0289101	-0.0359204	0.0739991	0.00237837	
2.378	0.0292792	-0.035905	0.0736629	0.00377338	
2.37889	0.0293445	-0.0359015	0.073601	0.00402059	
2.38	0.0294262	-0.0358969	0.0735226	0.00433047	
2.38	0.0294264	-0.0358969	0.0735224	0.00433143	
2.382	0.0295735	-0.0358882	0.0733803	0.004889	
2.383	0.0296467	-0.0358826	0.0733054	0.00516746	
2.388	0.0300122	-0.0358533	0.0729269	0.00655866	
2.38889	0.0300768	-0.0358474	0.0728575	0.00680508	
2.39	0.0301578	-0.0358396	0.0727697	0.00711392	
2.39	0.0301579	-0.0358396	0.0727695	0.00711487	
2.392	0.0303035	-0.0358254	0.0726105	0.00767052	
2.393	0.0303759	-0.035817	0.0725273	0.00794782	
2.398	0.0307374	-0.0357738	0.0721069	0.009333	
2.39889	0.0308013	-0.0357655	0.0720302	0.00957824	
2.4	0.0308813	-0.0357546	0.0719331	0.00988555	
2.4	0.0308815	-0.0357546	0.0719329	0.0098865	
2.402	0.0310254	-0.0357348	0.0717572	0.0104394	
2.403	0.0310969	-0.0357237	0.0716657	0.010715	
2.408	0.031454	-0.0356667	0.071204	0.012092	
2.40889	0.0315172	-0.0356559	0.07112	0.0123357	
2.41	0.0315961	-0.035642	0.0710138	0.012641	
2.41	0.0315963	-0.035642	0.0710135	0.0126419	
2.412	0.0317383	-0.0356167	0.0708215	0.0131911	
2.413	0.0318089	-0.0356028	0.0707218	0.0134648	
2.418	0.0321612	-0.0355321	0.0702194	0.0148313	
2.41889	0.0322235	-0.0355188	0.0701281	0.015073	
2.42	0.0323013	-0.0355019	0.0700129	0.0153758	
2.42	0.0323015	-0.0355018	0.0700127	0.0153768	
2.422	0.0324415	-0.0354711	0.0698044	0.0159214	
2.423	0.0325111	-0.0354545	0.0696967	0.0161926	
2.428	0.0328582	-0.0353702	0.0691542	0.0175466	
2.42889	0.0329195	-0.0353545	0.0690559	0.017786	
2.43	0.0329961	-0.0353346	0.0689318	0.0180858	
2.43	0.0329963	-0.0353345	0.0689315	0.0180867	
2.432	0.0331342	-0.0352983	0.0687074	0.018626	
2.433	0.0332026	-0.035279	0.0685917	0.0188943	
2.438	0.033544	-0.0351812	0.0680098	0.0202336	
2.43889	0.0336043	-0.0351632	0.0679046	0.0204702	
2.44	0.0336797	-0.0351403	0.0677718	0.0207666	
2.44	0.0336799	-0.0351402	0.0677715	0.0207675	
2.442	0.0338154	-0.0350987	0.0675317	0.0213005	
2.443	0.0338827	-0.0350767	0.0674083	0.0215655	
2.448	0.0342181	-0.0349656	0.0667877	0.022888	
2.44889	0.0342773	-0.0349452	0.0666756	0.0231215	
2.45	0.0343513	-0.0349193	0.0665343	0.023414	
2.45	0.0343515	-0.0349193	0.066534	0.0234149	
2.452	0.0344845	-0.0348724	0.0662788	0.0239407	
2.453	0.0345505	-0.0348478	0.0661478	0.024202	
2.458	0.0348795	-0.0347236	0.0654893	0.0255056	
2.45889	0.0349376	-0.0347009	0.0653705	0.0257357	
2.46	0.0350101	-0.0346721	0.0652208	0.0260237	
2.46	0.0350103	-0.034672	0.0652205	0.0260246	
2.462	0.0351408	-0.03462	0.0649503	0.0265425	
2.463	0.0352054	-0.0345928	0.0648118	0.0267996	
2.468	0.0355276	-0.0344556	0.0641162	0.0280823	
2.46889	0.0355845	-0.0344306	0.0639908	0.0283085	
2.47	0.0356555	-0.034399	0.063833	0.0285917	
2.47	0.0356556	-0.0343989	0.0638326	0.0285926	
2.472	0.0357833	-0.0343417	0.0635477	0.0291018	
2.473	0.0358465	-0.034312	0.063402	0.0293543	
2.478	0.0361616	-0.0341621	0.0626701	0.030614	
2.47889	0.0362172	-0.0341349	0.0625383	0.030836	
2.48	0.0362866	-0.0341004	0.0623725	0.031114	
2.48	0.0362867	-0.0341003	0.0623721	0.0311148	
2.482	0.0364115	-0.0340381	0.0620729	0.0316144	
2.483	0.0364732	-0.0340059	0.06192	0.031862	
2.488	0.0367808	-0.0338435	0.0611527	0.0330967	
2.48889	0.036835	-0.0338141	0.0610147	0.0333142	
2.49	0.0369027	-0.0337769	0.0608411	0.0335864	
2.49	0.0369028	-0.0337768	0.0608407	0.0335873	
2.492	0.0370245	-0.0337096	0.0605275	0.0340765	
2.493	0.0370847	-0.0336749	0.0603678	0.0343187	
2.498	0.0373844	-0.0335003	0.059566	0.0355265	
2.49889	0.0374372	-0.0334688	0.0594219	0.0357391	
2.5	0.0375032	-0.0334289	0.0592407	0.0360052	
2.5	0.0375033	-0.0334288	0.0592403	0.036006	
2.502	0.0376218	-0.0333568	0.0589135	0.0364842	
2.503	0.0376803	-0.0333197	0.058747	0.0367206	
2.508	0.0379719	-0.0331332	0.0579117	0.0378995	
2.50889	0.0380232	-0.0330995	0.0577618	0.038107	
2.51	0.0380873	-0.033057	0.0575732	0.0383665	
2.51	0.0380874	-0.0330569	0.0575728	0.0383673	
2.512	0.0382026	-0.0329801	0.0572327	0.0388335	
2.513	0.0382594	-0.0329407	0.0570597	0.0390639	
2.518	0.0385425	-0.0327426	0.056192	0.0402121	
2.51889	0.0385922	-0.0327068	0.0560363	0.040414	
2.52	0.0386544	-0.0326618	0.0558406	0.0406665	
2.52	0.0386545	-0.0326616	0.0558402	0.0406673	
2.522	0.0387662	-0.0325803	0.0554873	0.0411209	
2.523	0.0388213	-0.0325386	0.055308	0.0413448	
2.528	0.0390955	-0.0323291	0.0544088	0.0424605	
2.52889	0.0391437	-0.0322914	0.0542476	0.0426566	
2.53	0.0392039	-0.0322439	0.054045	0.0429017	
2.53	0.039204	-0.0322437	0.0540446	0.0429025	
2.532	0.0393121	-0.0321579	0.0536793	0.0433428	
2.533	0.0393653	-0.032114	0.0534939	0.0435599	
2.538	0.0396304	-0.0318936	0.0525643	0.0446413	
2.53889	0.039677	-0.0318539	0.0523978	0.0448312	
2.54	0.0397351	-0.031804	0.0521886	0.0450685	
2.54	0.0397352	-0.0318038	0.0521881	0.0450692	
2.542	0.0398396	-0.0317137	0.0518109	0.0454955	
2.543	0.0398909	-0.0316676	0.0516196	0.0457055	
2.548	0.0401466	-0.0314365	0.0506607	0.0467509	
2.54889	0.0401915	-0.031395	0.0504891	0.0469343	
2.55	0.0402475	-0.0313427	0.0502734	0.0471635	
2.55	0.0402476	-0.0313426	0.050273	0.0471642	
2.552	0.0403481	-0.0312483	0.0498842	0.0475758	
2.553	0.0403975	-0.0312002	0.0496873	0.0477783	
2.558	0.0406435	-0.0309588	0.0487003	0.0487861	
2.55889	0.0406866	-0.0309155	0.0485238	0.0489628	
2.56	0.0407404	-0.0308609	0.0483019	0.0491834	
2.56	0.0407405	-0.0308608	0.0483015	0.0491841	
2.562	0.0408371	-0.0307624	0.0479017	0.0495804	
2.563	0.0408845	-0.0307123	0.0476994	0.049775	
2.568	0.0411204	-0.0304611	0.0466854	0.0507436	
2.56889	0.0411618	-0.030416	0.0465041	0.0509133	
2.57	0.0412133	-0.0303593	0.0462764	0.0511251	
2.57	0.0412134	-0.0303592	0.0462759	0.0511258	
2.572	0.041306	-0.0302569	0.0458656	0.0515061	
2.573	0.0413513	-0.0302049	0.0456581	0.0516925	
2.578	0.041577	-0.0299442	0.0446184	0.0526204	
2.57889	0.0416165	-0.0298975	0.0444326	0.0527828	
2.58	0.0416657	-0.0298387	0.0441993	0.0529854	
2.58	0.0416659	-0.0298385	0.0441987	0.0529861	
2.582	0.0417542	-0.0297326	0.0437783	0.0533498	
2.583	0.0417975	-0.0296788	0.0435659	0.0535279	
2.588	0.0420126	-0.029409	0.0425016	0.0544136	
2.58889	0.0420502	-0.0293606	0.0423116	0.0545683	
2.59	0.0420971	-0.0292999	0.0420729	0.0547615	
2.59	0.0420972	-0.0292997	0.0420724	0.0547621	
2.592	0.0421814	-0.0291902	0.0416423	0.0551087	
2.593	0.0422225	-0.0291347	0.0414252	0.0552781	
2.598	0.0424269	-0.0288562	0.0403377	0.0561202	
2.59889	0.0424626	-0.0288064	0.0401436	0.0562672	
2.6	0.042507	-0.0287438	0.0398999	0.0564505	
2.6	0.0425071	-0.0287436	0.0398993	0.0564511	
2.602	0.0425869	-0.0286307	0.0394602	0.05678	
2.603	0.0426259	-0.0285735	0.0392387	0.0569404	
2.608	0.0428192	-0.0282868	0.0381292	0.0577377	
2.60889	0.042853	-0.0282356	0.0379312	0.0578766	
2.61	0.042895	-0.0281712	0.0376827	0.0580498	
2.61	0.0428951	-0.028171	0.0376821	0.0580504	
2.612	0.0429704	-0.0280549	0.0372345	0.0583611	
2.613	0.0430071	-0.0279961	0.0370088	0.0585123	
2.618	0.0431893	-0.0277018	0.0358786	0.0592634	
2.61889	0.043221	-0.0276492	0.035677	0.0593941	
2.62	0.0432606	-0.0275831	0.035424	0.059557	
2.62	0.0432606	-0.0275829	0.0354234	0.0595575	
2.622	0.0433315	-0.0274638	0.0349677	0.0598496	
2.623	0.0433659	-0.0274035	0.0347381	0.0599913	
2.628	0.0435367	-0.0271019	0.0335886	0.060695	
2.62889	0.0435664	-0.027048	0.0333836	0.0608173	
2.63	0.0436033	-0.0269804	0.0331264	0.0609695	
2.63	0.0436034	-0.0269802	0.0331259	0.06097	
2.632	0.0436697	-0.0268582	0.0326626	0.0612429	
2.633	0.0437018	-0.0267966	0.0324294	0.061375	
2.638	0.043861	-0.0264882	0.0312618	0.0620303	
2.63889	0.0438886	-0.0264331	0.0310537	0.0621439	
2.64	0.043923	-0.026364	0.0307926	0.0622853	
2.64	0.043923	-0.0263638	0.0307921	0.0622858	
2.642	0.0439846	-0.0262392	0.0303219	0.0625391	
2.643	0.0440144	-0.0261764	0.0300853	0.0626614	
2.648	0.0441618	-0.0258616	0.028901	0.0632672	
2.64889	0.0441873	-0.0258055	0.02869	0.063372	
2.65	0.0442191	-0.025735	0.0284254	0.0635023	
2.65	0.0442192	-0.0257348	0.0284248	0.0635027	
2.652	0.044276	-0.0256078	0.0279482	0.0637361	
2.653	0.0443034	-0.0255437	0.0277085	0.0638482	
2.658	0.0444389	-0.0252232	0.0265089	0.0644037	
2.65889	0.0444623	-0.025166	0.0262953	0.0644995	
2.66	0.0444914	-0.0250943	0.0260274	0.0646185	
2.66	0.0444914	-0.0250941	0.0260268	0.0646189	
2.662	0.0445435	-0.0249648	0.0255443	0.064832	
2.663	0.0445684	-0.0248997	0.0253018	0.0649339	
2.668	0.0446919	-0.0245739	0.0240884	0.065438	
2.66889	0.0447132	-0.0245158	0.0238724	0.0655247	
2.67	0.0447395	-0.024443	0.0236015	0.0656322	
2.67	0.0447396	-0.0244427	0.0236009	0.0656326	
2.672	0.0447868	-0.0243115	0.0231131	0.065825	
2.673	0.0448093	-0.0242454	0.0228681	0.0659165	
2.678	0.0449206	-0.0239148	0.0216421	0.0663686	
2.67889	0.0449397	-0.0238559	0.021424	0.066446	
2.68	0.0449633	-0.023782	0.0211505	0.0665419	
2.68	0.0449634	-0.0237818	0.0211498	0.0665423	
2.682	0.0450057	-0.0236487	0.0206573	0.0667137	
2.683	0.0450257	-0.0235818	0.02041	0.0667947	
2.688	0.0451247	-0.0232469	0.019173	0.067194	
2.68889	0.0451416	-0.0231873	0.018953	0.067262	
2.69	0.0451625	-0.0231125	0.0186771	0.0673462	
2.69	0.0451625	-0.0231122	0.0186765	0.0673465	
2.692	0.0451999	-0.0229775	0.0181798	0.0674967	
2.693	0.0452174	-0.0229099	0.0179306	0.067567	
2.698	0.045304	-0.0225712	0.0166839	0.0679129	
2.69889	0.0453187	-0.022511	0.0164623	0.0679715	
2.7	0.0453368	-0.0224354	0.0161844	0.0680437	
2.7	0.0453368	-0.0224352	0.0161838	0.0680439	
2.702	0.0453692	-0.0222991	0.0156835	0.0681727	
2.703	0.0453843	-0.0222308	0.0154326	0.0682322	
2.708	0.0454583	-0.021889	0.0141777	0.0685243	
2.70889	0.0454708	-0.0218282	0.0139547	0.0685732	
2.71	0.0454861	-0.021752	0.0136751	0.0686334	
2.71	0.0454861	-0.0217517	0.0136745	0.0686336	
2.712	0.0455135	-0.0216145	0.0131711	0.0687407	
2.713	0.045526	-0.0215456	0.0129189	0.0687894	
2.718	0.0455875	-0.0212011	0.0116573	0.0690271	
2.71889	0.0455977	-0.0211399	0.0114331	0.0690663	
2.72	0.0456102	-0.0210631	0.0111521	0.0691144	
2.72	0.0456103	-0.0210629	0.0111515	0.0691146	
2.722	0.0456326	-0.0209247	0.0106458	0.0691999	
2.723	0.0456426	-0.0208554	0.0103924	0.0692376	
2.728	0.0456914	-0.0205088	0.0091255	0.0694206	
2.72889	0.0456994	-0.0204472	0.00890046	0.0694501	
2.73	0.0457091	-0.02037	0.00861845	0.069486	
2.73	0.0457091	-0.0203698	0.00861782	0.0694861	
2.732	0.0457264	-0.0202308	0.0081102	0.0695495	
2.733	0.0457338	-0.0201612	0.00785604	0.0695762	
2.738	0.0457699	-0.0198131	0.00658531	0.0697042	
2.73889	0.0457757	-0.0197513	0.00635966	0.069724	
2.74	0.0457826	-0.0196738	0.00607692	0.0697476	
2.74	0.0457826	-0.0196735	0.0060763	0.0697477	
2.742	0.0457948	-0.019534	0.0055674	0.069789	
2.743	0.0457997	-0.0194642	0.00531273	0.0698047	
2.748	0.0458231	-0.0191151	0.00403962	0.0698775	
2.74889	0.0458266	-0.0190531	0.00381362	0.0698875	
2.75	0.0458306	-0.0189754	0.00353049	0.0698988	
2.75	0.0458306	-0.0189752	0.00352986	0.0698989	
2.752	0.0458377	-0.0188354	0.00302027	0.0699181	
2.753	0.0458401	-0.0187655	0.00276539	0.0699227	
2.758	0.0458507	-0.0184159	0.00149135	0.0699402	
2.75889	0.0458519	-0.0183539	0.00126527	0.0699404	
2.76	0.0458532	-0.0182762	0.000982056	0.0699394	
2.76	0.0458532	-0.0182759	0.000981426	0.0699395	
2.762	0.0458552	-0.018136	0.000471735	0.0699365	
2.763	0.045855	-0.0180661	0.000216932	0.0699301	
2.768	0.0458529	-0.0177166	-0.00105657	0.0698923	
2.76889	0.0458519	-0.0176547	-0.00128248	0.0698827	
2.77	0.0458503	-0.017577	-0.00156544	0.0698694	
2.77	0.0458503	-0.0175768	-0.00156608	0.0698695	
2.772	0.0458471	-0.017437	-0.00207529	0.0698444	
2.773	0.0458444	-0.0173672	-0.00232972	0.0698269	
2.778	0.0458296	-0.0170184	-0.00360123	0.0697339	
2.77889	0.0458263	-0.0169566	-0.0038267	0.0697145	
2.78	0.0458219	-0.0168791	-0.0041091	0.069689	
2.78	0.0458219	-0.0168789	-0.00410973	0.0696889	
2.782	0.0458137	-0.0167395	-0.00461788	0.0696418	
2.783	0.0458084	-0.0166699	-0.00487165	0.0696133	
2.788	0.0457809	-0.0163223	-0.00613971	0.0694652	
2.78889	0.0457753	-0.0162608	-0.0063645	0.0694361	
2.79	0.0457681	-0.0161836	-0.006646	0.0693983	
2.79	0.0457681	-0.0161834	-0.00664663	0.0693982	
2.792	0.0457548	-0.0160446	-0.00715314	0.0693291	
2.793	0.045747	-0.0159753	-0.00740596	0.0692896	
2.798	0.0457068	-0.0156295	-0.00866912	0.0690867	
2.79889	0.045699	-0.0155683	-0.00889296	0.0690479	
2.8	0.045689	-0.0154915	-0.00917324	0.068998	
2.8	0.045689	-0.0154913	-0.00917387	0.0689979	
2.802	0.0456706	-0.0153533	-0.00967816	0.0689069	
2.803	0.0456603	-0.0152845	-0.00992974	0.0688565	
2.808	0.0456076	-0.014941	-0.0111866	0.0685991	
2.80889	0.0455975	-0.0148802	-0.0114092	0.0685506	
2.81	0.0455847	-0.014804	-0.0116879	0.0684886	
2.81	0.0455847	-0.0148038	-0.0116886	0.0684885	
2.812	0.0455613	-0.0146668	-0.0121901	0.0683757	
2.813	0.0455485	-0.0145986	-0.0124401	0.0683145	
2.818	0.0454832	-0.0142579	-0.0136892	0.0680031	
2.81889	0.0454709	-0.0141976	-0.0139103	0.067945	
2.82	0.0454553	-0.0141221	-0.0141872	0.0678711	
2.82	0.0454553	-0.0141219	-0.0141879	0.0678709	
2.822	0.0454269	-0.0139862	-0.014686	0.0677366	
2.823	0.0454116	-0.0139186	-0.0149342	0.0676646	
2.828	0.0453338	-0.0135812	-0.0161741	0.0672996	
2.82889	0.0453194	-0.0135216	-0.0163936	0.0672321	
2.83	0.045301	-0.013447	-0.0166683	0.0671463	
2.83	0.045301	-0.0134467	-0.0166689	0.0671461	
2.832	0.0452676	-0.0133124	-0.0171631	0.0669905	
2.833	0.0452499	-0.0132456	-0.0174092	0.0669079	
2.838	0.0451597	-0.0129122	-0.0186385	0.0664899	
2.83889	0.0451431	-0.0128533	-0.018856	0.0664131	
2.84	0.045122	-0.0127796	-0.0191282	0.0663155	
2.84	0.045122	-0.0127793	-0.0191288	0.0663153	
2.842	0.0450837	-0.0126467	-0.0196185	0.0661386	
2.843	0.0450635	-0.0125808	-0.0198623	0.0660455	
2.848	0.0449611	-0.0122518	-0.0210795	0.0655753	
2.84889	0.0449423	-0.0121937	-0.0212949	0.0654892	
2.85	0.0449185	-0.012121	-0.0215643	0.0653801	
2.85	0.0449185	-0.0121208	-0.0215649	0.0653798	
2.852	0.0448753	-0.01199	-0.0220495	0.0651823	
2.853	0.0448527	-0.0119251	-0.0222907	0.0650789	
2.858	0.0447382	-0.0116011	-0.0234945	0.0645571	
2.85889	0.0447173	-0.0115439	-0.0237074	0.0644619	
2.86	0.0446908	-0.0114723	-0.0239737	0.0643414	
2.86	0.0446908	-0.0114721	-0.0239743	0.0643411	
2.862	0.0446428	-0.0113434	-0.0244533	0.0641232	
2.863	0.0446178	-0.0112795	-0.0246915	0.0640096	
2.868	0.0444913	-0.010961	-0.0258806	0.0634371	
2.86889	0.0444683	-0.0109048	-0.0260908	0.063333	
2.87	0.0444391	-0.0108345	-0.0263537	0.0632013	
2.87	0.0444391	-0.0108343	-0.0263543	0.0632009	
2.872	0.0443864	-0.0107079	-0.0268272	0.0629629	
2.873	0.044359	-0.0106452	-0.0270622	0.0628394	
2.878	0.0442207	-0.0103326	-0.0282351	0.0622171	
2.87889	0.0441956	-0.0102775	-0.0284424	0.0621041	
2.88	0.0441638	-0.0102086	-0.0287017	0.0619615	
2.88	0.0441638	-0.0102084	-0.0287022	0.0619611	
2.882	0.0441064	-0.0100845	-0.0291684	0.0617033	
2.883	0.0440766	-0.0100231	-0.0294	0.06157	
2.888	0.0439268	-0.00971698	-0.0305555	0.0608989	
2.88889	0.0438996	-0.00966306	-0.0307595	0.0607774	
2.89	0.0438652	-0.0095956	-0.0310148	0.060624	
2.89	0.0438652	-0.00959539	-0.0310154	0.0606235	
2.892	0.0438031	-0.00947414	-0.0314744	0.0603464	
2.893	0.0437711	-0.00941414	-0.0317022	0.0602035	
2.898	0.0436098	-0.00911499	-0.0328389	0.0594848	
2.89889	0.0435805	-0.00906232	-0.0330396	0.0593548	
2.9	0.0435437	-0.00899645	-0.0332906	0.0591909	
2.9	0.0435436	-0.00899624	-0.0332911	0.0591904	
2.902	0.043477	-0.00887786	-0.0337424	0.0588944	
2.903	0.0434427	-0.00881933	-0.0339662	0.0587422	
2.908	0.0432701	-0.0085276	-0.0350829	0.0579768	
2.90889	0.0432389	-0.00847627	-0.0352799	0.0578387	
2.91	0.0431996	-0.00841209	-0.0355263	0.0576645	
2.91	0.0431995	-0.00841189	-0.0355269	0.0576641	
2.912	0.0431284	-0.00829656	-0.0359699	0.0573496	
2.913	0.0430919	-0.0082396	-0.0361895	0.0571883	
2.918	0.0429082	-0.00795575	-0.0372848	0.0563776	
2.91889	0.0428751	-0.00790585	-0.0374781	0.0562315	
2.92	0.0428333	-0.00784346	-0.0377196	0.0560474	
2.92	0.0428332	-0.00784326	-0.0377202	0.0560468	
