 % t	theta1	theta2	theta3	
0.982	1.25019	-2.1441	2.27931	
0.983	1.25401	-2.14805	2.27803	
0.984	1.25783	-2.152	2.27676	
0.985	1.26166	-2.15595	2.27549	
0.986	1.26548	-2.15989	2.27421	
0.987	1.2693	-2.16382	2.27294	
0.988	1.27312	-2.16774	2.27166	
0.989	1.27693	-2.17166	2.27039	
0.99	1.28075	-2.17558	2.26912	
0.991	1.28457	-2.17948	2.26784	
0.992	1.28838	-2.18338	2.26657	
0.993	1.29219	-2.18727	2.2653	
0.994	1.296	-2.19116	2.26403	
0.995	1.29981	-2.19504	2.26276	
0.996	1.30362	-2.19891	2.26149	
0.997	1.30743	-2.20278	2.26022	
0.998	1.31123	-2.20663	2.25895	
0.999	1.31504	-2.21049	2.25768	
1	1.31884	-2.21433	2.25641	
1.001	1.32264	-2.21817	2.25514	
1.002	1.32644	-2.22201	2.25387	
1.003	1.33024	-2.22583	2.25261	
1.004	1.33403	-2.22965	2.25134	
1.005	1.33783	-2.23347	2.25007	
1.006	1.34162	-2.23727	2.24881	
1.007	1.34541	-2.24107	2.24754	
1.008	1.3492	-2.24487	2.24628	
1.009	1.35299	-2.24866	2.24502	
1.01	1.35678	-2.25244	2.24376	
1.011	1.36056	-2.25621	2.2425	
1.012	1.36435	-2.25998	2.24123	
1.013	1.36813	-2.26374	2.23998	
1.014	1.37191	-2.26749	2.23872	
